timestamp,ATT.Roll,lat,lon,roll_std_5,roll_mean_5
44.802042,0.91,39.8170384,30.1207209,0.065802736,0.966
44.902042,1.02,39.8170384,30.1207209,0.070213959,0.974
45.002042,1,39.8170384,30.1207209,0.059413803,0.964
45.102042,0.9,39.8170383,30.120721,0.061073726,0.944
45.202042,0.91,39.8170384,30.1207209,0.057183914,0.948
45.302042,1.08,39.8170384,30.1207209,0.076288924,0.982
45.402042,1.17,39.8170384,30.1207209,0.11476062,1.012
45.502042,1.11,39.8170384,30.1207209,0.122188379,1.034
45.602042,1.05,39.8170384,30.1207209,0.0968504,1.064
45.702042,1.11,39.8170384,30.1207209,0.044497191,1.104
45.802042,1.16,39.8170385,30.1207208,0.047958315,1.12
45.902042,1.15,39.8170385,30.1207208,0.043358967,1.116
46.002042,1.1,39.8170385,30.1207208,0.043931765,1.114
46.102042,1.05,39.8170385,30.1207208,0.043931765,1.114
46.202042,1.04,39.8170385,30.1207208,0.055226805,1.1
46.302042,1,39.8170385,30.1207208,0.058051701,1.068
46.402042,0.98,39.8170385,30.1207208,0.04669047,1.034
46.502042,0.96,39.8170385,30.1207208,0.038470768,1.006
46.602042,0.95,39.8170385,30.1207209,0.035777088,0.986
46.702042,1,39.8170385,30.1207209,0.022803509,0.978
46.802042,1.03,39.8170386,30.1207209,0.032093613,0.984
46.902042,1.01,39.8170386,30.1207209,0.03391165,0.99
47.002042,1,39.8170386,30.1207209,0.029495762,0.998
47.102042,1.01,39.8170386,30.1207208,0.012247449,1.01
47.202042,1.01,39.8170385,30.1207208,0.010954451,1.012
47.302042,0.99,39.8170385,30.1207208,0.008944272,1.004
47.402042,0.96,39.8170384,30.1207208,0.020736441,0.994
47.502042,0.91,39.8170384,30.1207208,0.042190046,0.976
47.602042,0.91,39.8170384,30.1207207,0.045607017,0.956
47.702042,0.9,39.8170384,30.1207207,0.039115214,0.934
47.802042,0.9,39.8170384,30.1207207,0.025099801,0.916
47.902042,0.9,39.8170384,30.1207207,0.005477226,0.904
48.002042,0.9,39.8170384,30.1207207,0.004472136,0.902
48.102042,0.93,39.8170385,30.1207207,0.013416408,0.906
48.202042,0.9,39.8170386,30.1207207,0.013416408,0.906
48.302042,0.91,39.8170386,30.1207207,0.013038405,0.908
48.402042,0.91,39.8170385,30.1207208,0.012247449,0.91
48.502042,0.96,39.8170385,30.1207208,0.023874673,0.922
48.602042,0.97,39.8170386,30.1207208,0.032403703,0.93
48.702042,0.95,39.8170386,30.1207208,0.028284271,0.94
48.802042,1,39.8170386,30.1207208,0.032710854,0.958
48.902042,1.02,39.8170386,30.1207208,0.029154759,0.98
49.002042,0.98,39.8170386,30.1207208,0.027018512,0.984
49.102042,0.88,39.8170386,30.1207208,0.054589376,0.966
49.202042,0.91,39.8170386,30.1207207,0.060166436,0.958
49.302042,0.99,39.8170386,30.1207207,0.058566202,0.956
49.402042,0.97,39.8170386,30.1207207,0.048270074,0.946
49.502042,0.94,39.8170386,30.1207208,0.044384682,0.938
49.602042,0.99,39.8170387,30.1207208,0.034641016,0.96
49.702042,1.01,39.8170387,30.1207208,0.026457513,0.98
49.802042,0.94,39.8170387,30.1207208,0.03082207,0.97
49.902042,0.89,39.8170387,30.1207208,0.047222876,0.954
50.002042,0.96,39.8170387,30.1207208,0.046583259,0.958
50.102042,0.97,39.8170387,30.1207208,0.043931765,0.954
50.202042,0.91,39.8170386,30.1207208,0.033615473,0.934
50.302042,0.88,39.8170386,30.1207208,0.040865633,0.922
50.402042,0.94,39.8170386,30.1207209,0.037013511,0.932
50.502042,0.89,39.8170386,30.1207209,0.037013511,0.918
50.602042,0.79,39.8170386,30.1207209,0.056302753,0.882
50.702042,0.8,39.8170385,30.1207209,0.06363961,0.86
50.802042,0.88,39.8170385,30.1207209,0.06363961,0.86
50.902042,0.94,39.8170385,30.1207209,0.06363961,0.86
51.002042,0.98,39.8170385,30.1207209,0.08378544,0.878
51.102042,0.98,39.8170385,30.120721,0.076681158,0.916
51.202042,0.96,39.8170384,30.120721,0.041472883,0.948
51.302042,0.94,39.8170384,30.120721,0.02,0.96
51.402042,0.94,39.8170384,30.120721,0.02,0.96
51.502042,0.97,39.8170384,30.120721,0.017888544,0.958
51.602042,1.06,39.8170384,30.1207211,0.049799598,0.974
51.702042,1.09,39.8170384,30.1207211,0.070356236,1
51.802042,1.01,39.8170384,30.1207211,0.061886994,1.014
51.902042,0.9,39.8170383,30.1207211,0.075033326,1.006
52.002042,0.85,39.8170383,30.1207211,0.103295692,0.982
52.102042,0.89,39.8170382,30.120721,0.099095913,0.948
52.202042,1.03,39.8170383,30.120721,0.079246451,0.936
52.302042,1.19,39.8170383,30.120721,0.13935566,0.972
52.402042,1.09,39.8170383,30.120721,0.140712473,1.01
52.502042,0.93,39.8170384,30.1207209,0.12116105,1.026
52.602042,1.01,39.8170384,30.1207209,0.096953597,1.05
52.702042,1.15,39.8170384,30.1207209,0.105261579,1.074
52.802042,1.12,39.8170383,30.120721,0.089442719,1.06
52.902042,1.11,39.8170383,30.120721,0.09154234,1.064
53.002042,1.12,39.8170383,30.120721,0.053572381,1.102
53.102042,1.09,39.8170383,30.1207211,0.021679483,1.118
53.202042,1.06,39.8170384,30.1207211,0.025495098,1.1
53.302042,1.01,39.8170384,30.1207211,0.044384682,1.078
53.402042,0.93,39.8170385,30.1207211,0.074632433,1.042
53.502042,0.85,39.8170385,30.1207211,0.098081599,0.988
53.602042,0.91,39.8170386,30.1207212,0.083186537,0.952
53.702042,0.99,39.8170386,30.1207212,0.064187226,0.938
53.802042,0.96,39.8170386,30.1207212,0.053103672,0.928
53.902042,0.81,39.8170386,30.1207211,0.074699398,0.904
54.002042,0.79,39.8170386,30.1207211,0.088994382,0.892
54.102042,0.76,39.8170385,30.1207211,0.105214068,0.862
54.202042,0.8,39.8170385,30.1207211,0.078294317,0.824
54.302042,0.92,39.8170384,30.1207211,0.061073726,0.816
54.402042,0.84,39.8170384,30.1207211,0.061806149,0.822
54.502042,0.49,39.8170385,30.1207211,0.163156367,0.762
54.602042,0.28,39.8170385,30.1207211,0.270518022,0.666
54.702042,0.37,39.8170385,30.1207211,0.285219214,0.58
54.802042,0.79,39.8170385,30.1207211,0.250259865,0.554
54.902042,0.93,39.8170384,30.1207211,0.277704879,0.572
55.002042,0.97,39.8170384,30.1207211,0.321745241,0.668
55.102042,0.62,39.8170383,30.1207211,0.246333108,0.736
55.202042,0.63,39.8170383,30.120721,0.163156367,0.788
55.302042,0.55,39.8170383,30.120721,0.194679223,0.74
55.402042,0.74,39.8170384,30.120721,0.164529633,0.702
55.502042,0.93,39.8170384,30.120721,0.148425065,0.694
55.602042,0.71,39.8170383,30.1207211,0.142548237,0.712
55.702042,0.69,39.8170383,30.1207211,0.136308474,0.724
55.802042,0.54,39.8170383,30.1207211,0.139534942,0.722
55.902042,0.57,39.8170384,30.1207211,0.154012986,0.688
56.002042,0.4,39.8170384,30.1207211,0.125578661,0.582
56.102042,0.36,39.8170384,30.120721,0.133678719,0.512
56.202042,0.6,39.8170384,30.120721,0.107144762,0.494
56.302042,1.29,39.8170383,30.1207211,0.375805801,0.644
56.402042,1.6,39.8170382,30.1207211,0.561515806,0.85
56.502042,1.86,39.8170382,30.1207211,0.642744117,1.142
56.602042,2.04,39.8170381,30.1207211,0.566321463,1.478
56.702042,1.89,39.8170381,30.1207211,0.295347253,1.736
56.802042,1.53,39.8170382,30.1207212,0.212673459,1.784
56.902042,1.28,39.8170382,30.1207212,0.308463936,1.72
57.002042,1.45,39.8170382,30.1207212,0.316338426,1.638
57.102042,1.84,39.8170383,30.1207212,0.260518713,1.598
57.202042,2.02,39.8170383,30.1207212,0.300383089,1.624
57.302042,2.22,39.8170384,30.1207211,0.391177709,1.762
57.402042,2.34,39.8170384,30.1207211,0.349685573,1.974
57.502042,2.23,39.8170384,30.1207211,0.198997487,2.13
57.602042,2.08,39.8170385,30.120721,0.127749755,2.178
