timestamp,ATT.Roll,lat,lon,roll_std_5,roll_mean_5
501.95787199999995,-0.15,39.817629,30.120344,0.8325082582172983,0.968
502.057872,-1.26,39.817629,30.120344,1.259821415915764,0.45999999999999996
502.157872,-0.29,39.8176332,30.1203414,1.0624829410395258,0.05800000000000002
502.25787199999996,0.24,39.8176332,30.1203414,0.6357121990334939,-0.22399999999999998
502.357872,0.6,39.8176395,30.1203376,0.7006925145882468,-0.172
502.45787199999995,1.05,39.8176395,30.1203376,0.8900393249739028,0.06800000000000002
502.557872,0.69,39.8176476,30.1203332,0.5078090192188403,0.458
502.657872,-0.46,39.8176476,30.1203332,0.572040208376999,0.42400000000000004
502.75787199999996,-0.52,39.8176578,30.1203283,0.7160097764695679,0.272
502.857872,-0.07,39.8176578,30.1203283,0.7018333135438931,0.13799999999999998
502.95787199999995,0.12,39.8176698,30.1203233,0.4913959706794518,-0.04800000000000001
503.057872,-0.43,39.8176698,30.1203233,0.28119388329051664,-0.27199999999999996
503.157872,-0.42,39.8176832,30.1203186,0.2750090907588342,-0.26399999999999996
503.25787199999996,-0.17,39.8176832,30.1203186,0.23522329816580814,-0.194
503.357872,-0.57,39.8176979,30.1203146,0.27263528751795996,-0.29399999999999993
503.45787199999995,-1.34,39.8176979,30.1203146,0.4454548237475949,-0.5860000000000001
503.557872,-3.8,39.8177136,30.1203109,1.4855806945433832,-1.26
503.657872,-5.24,39.8177136,30.1203109,2.197505403861388,-2.224
503.75787199999996,-3.59,39.8177301,30.1203068,1.912059099505034,-2.908
503.857872,-0.1799999999999999,39.8177301,30.1203068,2.0352641106254494,-2.83
503.95787199999995,0.3099999999999999,39.8177474,30.1203025,2.4322931566733486,-2.5
504.057872,-1.88,39.8177474,30.1203025,2.3249365582742256,-2.1159999999999997
504.157872,-2.46,39.8177654,30.120298,1.6151315735877376,-1.56
504.25787199999996,-2.18,39.8177654,30.120298,1.2550378480348714,-1.278
504.357872,-3.23,39.817784,30.1202931,1.327090803223352,-1.8880000000000003
504.45787199999995,-0.3799999999999999,39.817784,30.1202931,1.04789312432137,-2.0260000000000002
504.557872,-0.07,39.8178037,30.1202878,1.3731096096087894,-1.6640000000000001
504.657872,-0.75,39.8178037,30.1202878,1.337785483551082,-1.322
504.75787199999996,-1.05,39.8178243,30.1202821,1.2491116843581291,-1.0959999999999999
504.857872,-2.36,39.8178243,30.1202821,0.8850819171127624,-0.9219999999999999
504.95787199999995,-4.36,39.8178454,30.1202759,1.6949542766694337,-1.718
505.057872,-6.05,39.8178454,30.1202759,2.2577488788614204,-2.914
505.157872,-4.96,39.8178671,30.120269,2.0216404230228484,-3.7560000000000002
505.25787199999996,-4.69,39.8178671,30.120269,1.3461166368483828,-4.484
505.357872,-6.45,39.8178892,30.1202617,0.9022582778783473,-5.3020000000000005
