timestamp,ATT.Roll,lat,lon,roll_std_5,roll_mean_5
87.265424,-0.11,36.9374949,35.5633228,0.041833001326703825,-0.08999999999999998
87.365424,-0.16,36.9374949,35.5633228,0.027748873851023214,-0.11800000000000002
87.465424,-0.17,36.9374949,35.5633228,0.03346640106136302,-0.132
87.565424,-0.09,36.9374949,35.5633228,0.03847076812334269,-0.12400000000000003
87.665424,0.09,36.937495,35.5633229,0.10497618777608568,-0.088
87.765424,0.06,36.937495,35.5633229,0.12218837915284744,-0.054000000000000006
87.865424,-0.12,36.9374951,35.5633228,0.11458621208504975,-0.046
87.965424,-0.15,36.9374951,35.5633228,0.10940749517286281,-0.041999999999999996
88.065424,-0.04,36.937495,35.5633227,0.1061602562167217,-0.032
88.165424,0.01,36.937495,35.5633227,0.08757853618324526,-0.048
88.265424,0.03,36.937495,35.5633226,0.07893034904268446,-0.054000000000000006
88.365424,-0.02,36.937495,35.5633226,0.07021395872616783,-0.033999999999999996
88.465424,-0.1,36.937495,35.5633227,0.05029910535983717,-0.024
88.565424,-0.11,36.937495,35.5633227,0.06379655163094632,-0.038
88.665424,0.0,36.9374949,35.5633228,0.062048368229954284,-0.04
88.765424,0.08,36.9374949,35.5633228,0.07810249675906655,-0.030000000000000006
88.865424,-0.0599999999999999,36.9374947,35.5633228,0.07886697661252141,-0.03799999999999998
88.965424,-0.2,36.9374947,35.5633228,0.10639548862616309,-0.05799999999999998
89.065424,-0.2,36.9374947,35.5633228,0.12361229712289956,-0.07599999999999998
89.165424,-0.1,36.9374946,35.5633227,0.11610340218959996,-0.09599999999999999
89.265424,-0.05,36.9374946,35.5633227,0.07362064927722387,-0.122
89.365424,-0.13,36.9374946,35.5633227,0.0650384501660364,-0.13599999999999998
89.465424,-0.14,36.9374945,35.5633227,0.05504543577809153,-0.124
89.565424,-0.0399999999999999,36.9374945,35.5633227,0.04549725266430929,-0.09199999999999997
89.665424,-0.07,36.9374945,35.5633226,0.04615192303685728,-0.086
89.765424,-0.21,36.9374945,35.5633226,0.06610597552415366,-0.11799999999999997
89.865424,-0.29,36.9374944,35.5633226,0.10222524150130438,-0.14999999999999997
89.965424,-0.1599999999999999,36.9374944,35.5633226,0.1021273714534943,-0.15399999999999994
90.065424,0.11,36.9374943,35.5633226,0.1532318504750236,-0.12399999999999996
90.165424,0.17,36.9374943,35.5633226,0.20366639388961544,-0.07599999999999997
90.265424,-0.1099999999999999,36.9374942,35.5633227,0.19178112524437846,-0.05599999999999994
90.365424,-0.29,36.9374942,35.5633227,0.19178112524437846,-0.05599999999999995
90.465424,-0.44,36.937494,35.5633227,0.25888221259870287,-0.11199999999999996
90.565424,-0.45,36.937494,35.5633227,0.25996153561632923,-0.22399999999999998
90.665424,-0.4,36.9374938,35.5633226,0.14237275020171533,-0.33799999999999997
90.765424,-0.31,36.9374938,35.5633226,0.07395944834840254,-0.378
90.865424,-0.02,36.9374938,35.5633225,0.17868967513541462,-0.324
90.965424,0.05,36.9374938,35.5633225,0.22700220263248547,-0.22599999999999998
91.065424,-0.09,36.9374937,35.5633225,0.1926914632255409,-0.154
91.165424,-0.2,36.9374937,35.5633225,0.1432829368766566,-0.11400000000000002
91.265424,-0.53,36.9374936,35.5633223,0.22753021777337618,-0.158
91.365424,-0.61,36.9374936,35.5633223,0.2840422503783548,-0.27599999999999997
91.465424,-0.26,36.9374935,35.5633222,0.2221936092690337,-0.33799999999999997
91.565424,0.06,36.9374935,35.5633222,0.26920252599112066,-0.308
91.665424,-0.47,36.9374935,35.5633222,0.2692025259911207,-0.362
91.765424,-1.17,36.9374935,35.5633222,0.45623458878081574,-0.49000000000000005
91.865424,-1.08,36.9374934,35.5633222,0.5296508283765825,-0.584
91.965424,-0.52,36.9374934,35.5633222,0.5019262894091124,-0.6359999999999999
92.065424,-0.0399999999999999,36.9374933,35.5633221,0.4681132341645557,-0.6559999999999999
92.165424,-0.13,36.9374933,35.5633221,0.5233259022826982,-0.588
92.265424,-0.57,36.9374935,35.5633221,0.41384779810940175,-0.46799999999999997
92.365424,-0.89,36.9374935,35.5633221,0.3469149751740333,-0.43
92.465424,-1.16,36.9374935,35.5633221,0.48069741002006666,-0.558
92.565424,-1.06,36.9374935,35.5633221,0.41829415487190363,-0.7619999999999999
92.665424,-0.9,36.9374935,35.563322,0.2241205033012377,-0.916
92.765424,-0.81,36.9374935,35.563322,0.1422322045107931,-0.9639999999999999
92.865424,-0.48,36.9374934,35.563322,0.26271657732240666,-0.882
92.965424,-0.21,36.9374934,35.563322,0.34273896772908685,-0.692
93.065424,-0.23,36.9374933,35.563322,0.3202030605725061,-0.526
93.165424,-0.37,36.9374933,35.563322,0.24413111231467402,-0.42000000000000004
93.265424,-0.34,36.9374934,35.563322,0.1101362792180667,-0.32599999999999996
93.365424,-0.1,36.9374934,35.563322,0.10839741694339368,-0.25
93.465424,-0.07,36.9374935,35.5633218,0.13590437814875547,-0.22199999999999998
93.565424,-0.32,36.9374935,35.5633218,0.14300349646075067,-0.24
93.665424,-0.42,36.9374935,35.5633218,0.15556349186104024,-0.25
93.765424,-0.19,36.9374935,35.5633218,0.14815532390029026,-0.22000000000000003
93.865424,-0.31,36.9374934,35.5633217,0.13479614237803667,-0.26199999999999996
93.965424,-0.74,36.9374934,35.5633217,0.20887795479657484,-0.396
94.065424,-1.3,36.9374932,35.5633217,0.4454997194162978,-0.592
