timestamp(ms),GPS[0].Lat,GPS[0].Lng,ATT.Roll,AHR2.Yaw,GPS[0].Spd
52902.042,398170383,301207210,1.11,344.88,0.052430909126996994
53002.042,398170383,301207210,1.12,344.9,0.052430909126996994
53102.042,398170383,301207211,1.09,344.9,0.02607681229710579
53202.042,398170384,301207211,1.06,344.89,0.09508417546749115
53302.042,398170384,301207211,1.01,344.9,0.09508417546749115
53402.042,398170385,301207211,0.93,344.89,0.06946222484111786
53502.042,398170385,301207211,0.85,344.84,0.06946222484111786
53602.042,398170386,301207212,0.91,344.82,0.02408318966627121
53702.042,398170386,301207212,0.99,344.77,0.02408318966627121
53802.042,398170386,301207212,0.96,344.75,0.02408318966627121
53902.042,398170386,301207211,0.81,344.75,0.04440721124410629
54002.042,398170386,301207211,0.79,344.7,0.04440721124410629
54102.042,398170385,301207211,0.76,344.72,0.09374434500932693
54202.042,398170385,301207211,0.8,344.77,0.09374434500932693
54302.042,398170384,301207211,0.92,344.89,0.04805205762386322
54402.042,398170384,301207211,0.84,344.87,0.04805205762386322
54502.042,398170385,301207211,0.49,344.73,0.023769730702042576
54602.042,398170385,301207211,0.28,344.55,0.02282542549073696
54702.042,398170385,301207211,0.37,344.5,0.02282542549073696
54802.042,398170385,301207211,0.79,344.72,0.02282542549073696
54902.042,398170384,301207211,0.93,344.98,0.0468188039958477
55002.042,398170384,301207211,0.97,345.09,0.0468188039958477
55102.042,398170383,301207211,0.62,344.76,0.03956007957458496
55202.042,398170383,301207210,0.63,344.57,0.06307138502597809
55302.042,398170383,301207210,0.55,344.66,0.06307138502597809
55402.042,398170384,301207210,0.74,344.72,0.03373425453901291
55502.042,398170384,301207210,0.93,344.68,0.03373425453901291
55602.042,398170383,301207211,0.71,344.72,0.049193501472473145
55702.042,398170383,301207211,0.69,344.74,0.049193501472473145
55802.042,398170383,301207211,0.54,344.6,0.049193501472473145
55902.042,398170384,301207211,0.57,344.49,0.060216281563043594
56002.042,398170384,301207211,0.4,344.5,0.060216281563043594
56102.042,398170384,301207210,0.36,344.33,0.01077033020555973
56202.042,398170384,301207210,0.6,344.24,0.01077033020555973
56302.042,398170383,301207211,1.29,344.41,0.04876474663615227
56402.042,398170382,301207211,1.6,344.55,0.09507892280817032
56502.042,398170382,301207211,1.86,344.66,0.09507892280817032
56602.042,398170381,301207211,2.04,344.73,0.04534313827753067
56702.042,398170381,301207211,1.89,344.66,0.04534313827753067
56802.042,398170382,301207212,1.53,344.56,0.06185467168688774
56902.042,398170382,301207212,1.28,344.49,0.06185467168688774
57002.042,398170382,301207212,1.45,344.59,0.06185467168688774
57102.042,398170383,301207212,1.84,344.96,0.11007270961999893
57202.042,398170383,301207212,2.02,345.28,0.11007270961999893
57302.042,398170384,301207211,2.22,345.67,0.04775981605052948
57402.042,398170384,301207211,2.34,345.84,0.04775981605052948
57502.042,398170384,301207211,2.23,345.72,0.03827532008290291
57602.042,398170385,301207210,2.08,345.54,0.03471311181783676
57702.042,398170385,301207210,1.88,345.34,0.03471311181783676
57802.042,398170385,301207210,1.81,345.32,0.01615549437701702
57902.042,398170385,301207210,1.94,345.42,0.01615549437701702
58002.042,398170385,301207210,2.02,345.54,0.01615549437701702
58102.042,398170386,301207211,2.2,345.75,0.02745906077325344
58202.042,398170386,301207211,2.28,345.8,0.010198039934039116
58302.042,398170386,301207211,2.21,345.9,0.010198039934039116
58402.042,398170386,301207211,2.17,345.92,0.010198039934039116
58502.042,398170386,301207210,2.47,345.97,0.028635641559958458
58602.042,398170386,301207210,2.74,346.16,0.028635641559958458
58702.042,398170387,301207211,2.73,346.52,0.1469319611787796
58802.042,398170388,301207213,2.53,346.64,0.029068883508443832
58902.042,398170388,301207213,2.34,346.5,0.029068883508443832
59002.042,398170388,301207213,2.25,346.3,0.029068883508443832
59102.042,398170389,301207213,2.31,346.21,0.01552417501807213
59202.042,398170389,301207213,2.36,346.36,0.01552417501807213
59302.042,398170389,301207214,2.37,346.6,0.0522015355527401
59402.042,398170389,301207214,2.56,346.62,0.0522015355527401
59502.042,398170388,301207214,2.62,346.64,0.17281782627105713
59602.042,398170388,301207214,2.6,346.66,0.17281782627105713
59702.042,398170386,301207214,2.51,346.67,0.08570297807455063
59802.042,398170386,301207214,2.44,346.61,0.08570297807455063
59902.042,398170385,301207213,2.45,346.51,0.05546170100569725
60002.042,398170385,301207213,2.53,346.55,0.05546170100569725
60102.042,398170385,301207212,2.55,346.7,0.03178049996495247
60202.042,398170385,301207212,2.49,346.73,0.03178049996495247
60302.042,398170386,301207211,2.28,346.53,0.034176018089056015
60402.042,398170386,301207211,2.15,346.35,0.034176018089056015
60502.042,398170387,301207211,2.07,346.24,0.015811389312148094
60602.042,398170387,301207211,2.13,346.3,0.015811389312148094
60702.042,398170387,301207210,2.39,346.5,0.026683328673243523
60802.042,398170387,301207210,2.58,346.64,0.026683328673243523
60902.042,398170387,301207209,2.71,346.76,0.04310452565550804
61002.042,398170387,301207209,2.67,346.76,0.04310452565550804
61102.042,398170387,301207209,2.59,346.64,0.0780576691031456
61202.042,398170387,301207209,2.54,346.58,0.0780576691031456
61302.042,398170387,301207211,2.5,346.62,0.06341135501861572
61402.042,398170387,301207212,2.56,346.66,0.03100000135600567
61502.042,398170387,301207212,2.72,346.72,0.03100000135600567
61602.042,398170387,301207212,2.82,346.8,0.03100000135600567
61702.042,398170387,301207212,2.88,346.93,0.06661081314086914
61802.042,398170388,301207213,2.9,346.95,0.067119300365448
61902.042,398170388,301207213,2.9,346.9,0.067119300365448
62002.042,398170388,301207213,2.86,346.88,0.067119300365448
62102.042,398170389,301207213,2.86,346.87,0.027586231008172035
62202.042,398170387,301207213,2.91,346.88,0.08868484199047089
62302.042,398170387,301207213,2.9,346.91,0.08868484199047089
62402.042,398170386,301207213,2.89,346.91,0.08500000089406967
62502.042,398170386,301207213,2.92,346.88,0.08500000089406967
62602.042,398170386,301207213,2.9,346.88,0.08500000089406967
62702.042,398170386,301207213,2.76,346.87,0.04904080182313919
62802.042,398170386,301207213,2.69,346.81,0.04904080182313919
62902.042,398170387,301207214,2.68,346.72,0.007280109915882349
63002.042,398170387,301207214,2.73,346.75,0.007280109915882349
63102.042,398170387,301207214,2.78,346.87,0.02418677508831024
63202.042,398170387,301207214,2.84,346.91,0.02418677508831024
63302.042,398170386,301207214,2.9,346.91,0.024351593106985092
63402.042,398170387,301207214,2.86,346.9,0.017492856830358505
63502.042,398170387,301207214,2.89,346.91,0.017492856830358505
63602.042,398170387,301207214,2.94,346.96,0.017492856830358505
63702.042,398170387,301207214,2.89,347.01,0.022203603759407997
63802.042,398170388,301207213,2.87,347,0.044654227793216705
63902.042,398170388,301207213,2.82,346.92,0.044654227793216705
64002.042,398170388,301207213,2.88,346.88,0.044654227793216705
64102.042,398170388,301207213,3.14,347,0.022671569138765335
64202.042,398170388,301207213,3.24,347.17,0.022671569138765335
64302.042,398170388,301207214,3.02,347.19,0.08421995490789413
64402.042,398170387,301207215,2.86,347.01,0.03832753747701645
64502.042,398170387,301207215,2.82,346.78,0.03832753747701645
64602.042,398170386,301207215,2.83,346.85,0.09204890578985214
64702.042,398170386,301207215,2.91,347.1,0.09204890578985214
64802.042,398170386,301207215,3.05,347.12,0.09204890578985214
64902.042,398170386,301207215,3.08,347.04,0.06868042796850204
65002.042,398170386,301207215,2.96,347,0.06868042796850204
65102.042,398170386,301207215,2.94,346.89,0.09202174097299576
65202.042,398170386,301207215,2.82,346.83,0.09202174097299576
65302.042,398170386,301207216,2.61,346.72,0.043829213827848434
65402.042,398170386,301207214,2.54,346.62,0.08459905534982681
65502.042,398170386,301207214,2.6,346.61,0.08459905534982681
65602.042,398170386,301207214,2.64,346.7,0.08459905534982681
65702.042,398170386,301207214,2.72,346.82,0.036674246191978455
65802.042,398170386,301207214,2.74,346.83,0.036674246191978455
65902.042,398170387,301207215,2.89,346.83,0.029068883508443832
66002.042,398170387,301207215,3,346.92,0.029068883508443832
66102.042,398170386,301207215,2.91,347.06,0.05047772079706192
66202.042,398170386,301207215,2.77,346.96,0.03635932132601738
66302.042,398170386,301207215,2.68,346.66,0.03635932132601738
66402.042,398170386,301207215,2.73,346.6,0.033837851136922836
66502.042,398170386,301207215,3,346.86,0.033837851136922836
66602.042,398170386,301207215,3.24,347.11,0.033837851136922836
66702.042,398170386,301207215,3.34,347.31,0.017888544127345085
66802.042,398170386,301207215,3.25,347.22,0.08549269288778305
66902.042,398170386,301207215,3,346.88,0.08549269288778305
67002.042,398170386,301207215,2.74,346.73,0.08549269288778305
67102.042,398170385,301207215,2.55,346.64,0.03047950379550457
67202.042,398170386,301207215,2.61,346.65,0.030528675764799118
67302.042,398170386,301207215,2.78,346.77,0.030528675764799118
67402.042,398170386,301207215,2.91,346.89,0.04022437334060669
67502.042,398170386,301207215,3.14,347.02,0.04022437334060669
67602.042,398170386,301207215,3.23,347.09,0.04743416607379913
67702.042,398170386,301207215,3.11,347.09,0.04743416607379913
67802.042,398170386,301207216,2.88,346.93,0.0590762235224247
67902.042,398170386,301207216,2.57,346.62,0.0590762235224247
68002.042,398170386,301207216,2.46,346.51,0.0590762235224247
68102.042,398170386,301207216,2.49,346.58,0.010295630432665348
68202.042,398170386,301207217,2.67,346.69,0.03280244022607803
68302.042,398170386,301207217,2.97,346.86,0.03280244022607803
68402.042,398170386,301207216,3.02,346.97,0.009899495169520378
68502.042,398170386,301207216,2.9,346.94,0.009899495169520378
68602.042,398170386,301207217,2.82,346.81,0.023021729663014412
68702.042,398170386,301207217,2.82,346.69,0.023021729663014412
68802.042,398170385,301207217,2.84,346.76,0.13944175839424133
68902.042,398170385,301207217,2.98,346.93,0.13944175839424133
69002.042,398170385,301207217,3.09,346.97,0.13944175839424133
69102.042,398170383,301207218,3.15,347,0.0259422454982996
69202.042,398170384,301207217,3.12,347.02,0.016763055697083473
69302.042,398170384,301207217,3.12,347.04,0.016763055697083473
69402.042,398170383,301207217,3.12,347.02,0.07558438926935196
69502.042,398170383,301207217,3.02,346.95,0.07558438926935196
69602.042,398170383,301207217,2.9,346.9,0.05197114497423172
69702.042,398170383,301207217,2.73,346.76,0.05197114497423172
69802.042,398170383,301207216,2.67,346.66,0.02475883811712265
69902.042,398170383,301207216,2.75,346.61,0.02475883811712265
70002.042,398170383,301207216,2.86,346.73,0.02475883811712265
70102.042,398170383,301207216,2.83,346.91,0.02332380972802639
70202.042,398170384,301207217,2.76,346.83,0.08645230531692505
70302.042,398170384,301207217,2.63,346.53,0.08645230531692505
70402.042,398170384,301207217,2.46,346.43,0.04707441106438637
70502.042,398170384,301207217,2.3,346.42,0.04707441106438637
70602.042,398170383,301207217,2.41,346.43,0.04560701921582222
70702.042,398170383,301207217,2.8,346.58,0.04560701921582222
70802.042,398170383,301207217,2.91,346.79,0.05824946239590645
70902.042,398170383,301207217,2.91,346.92,0.05824946239590645
71002.042,398170383,301207217,2.93,346.79,0.05824946239590645
71102.042,398170383,301207217,2.87,346.63,0.018439089879393578
71202.042,398170382,301207217,2.75,346.65,0.034828152507543564
71302.042,398170382,301207217,2.76,346.73,0.034828152507543564
71402.042,398170382,301207218,2.86,346.75,0.02280350960791111
71502.042,398170382,301207218,2.83,346.74,0.02280350960791111
71602.042,398170382,301207217,2.82,346.7,0.025495098903775215
71702.042,398170382,301207217,2.87,346.7,0.025495098903775215
71802.042,398170382,301207217,2.84,346.75,0.008602325804531574
71902.042,398170382,301207217,2.65,346.72,0.008602325804531574
72002.042,398170382,301207217,2.59,346.58,0.008602325804531574
72102.042,398170382,301207218,2.64,346.49,0.0522015355527401
72202.042,398170383,301207218,2.69,346.59,0.09308598935604095
72302.042,398170383,301207218,2.8,346.78,0.09308598935604095
72402.042,398170383,301207217,2.88,346.8,0.0601082369685173
72502.042,398170383,301207217,2.87,346.72,0.0601082369685173
72602.042,398170382,301207218,2.81,346.67,0.026832815259695053
72702.042,398170382,301207218,2.68,346.62,0.026832815259695053
72802.042,398170382,301207218,2.6,346.58,0.11374533176422119
72902.042,398170382,301207218,2.34,346.5,0.11374533176422119
73002.042,398170382,301207218,2.13,346.39,0.11374533176422119
73102.042,398170381,301207219,1.96,346.24,0.05099019780755043
73202.042,398170380,301207220,2.21,346.26,0.05547071620821953
73302.042,398170380,301207220,2.69,346.6,0.05547071620821953
73402.042,398170381,301207220,2.9,346.92,0.06841052323579788
73502.042,398170381,301207220,3.1,347.12,0.06841052323579788
73602.042,398170380,301207220,3.09,347.03,0.07885430753231049
73702.042,398170380,301207220,2.77,346.77,0.07885430753231049
73802.042,398170380,301207220,2.56,346.62,0.05375872179865837
73902.042,398170380,301207220,2.44,346.53,0.05375872179865837
74002.042,398170380,301207220,2.66,346.57,0.05375872179865837
74102.042,398170380,301207220,3.03,346.86,0.018681542947888374
74202.042,398170380,301207220,3.11,347.08,0.016552945598959923
74302.042,398170380,301207220,3.09,347.09,0.016552945598959923
74402.042,398170380,301207220,2.99,346.92,0.016552945598959923
74502.042,398170381,301207220,2.8,346.67,0.11710679531097412
74602.042,398170382,301207219,2.67,346.59,0.03492850065231323
74702.042,398170382,301207219,2.37,346.55,0.03492850065231323
74802.042,398170383,301207219,2.33,346.49,0.06573431938886642
74902.042,398170383,301207219,2.56,346.45,0.06573431938886642
75002.042,398170383,301207219,2.67,346.55,0.06573431938886642
75102.042,398170383,301207219,2.73,346.73,0.02607681043446064
75202.042,398170383,301207219,2.78,346.72,0.05414794757962227
75302.042,398170383,301207219,2.74,346.6,0.05414794757962227
75402.042,398170384,301207219,2.62,346.54,0.022472206503152847
75502.042,398170384,301207219,2.44,346.49,0.022472206503152847
75602.042,398170385,301207219,2.39,346.47,0.11414026468992233
75702.042,398170385,301207219,2.39,346.43,0.11414026468992233
75802.042,398170386,301207219,2.28,346.43,0.05063595622777939
75902.042,398170386,301207219,2.16,346.4,0.05063595622777939
76002.042,398170386,301207219,2.25,346.34,0.05063595622777939
76102.042,398170386,301207219,2.35,346.37,0.015556350350379944
76202.042,398170385,301207219,2.44,346.47,0.013000000268220901
76302.042,398170385,301207219,2.65,346.64,0.013000000268220901
76402.042,398170385,301207219,2.76,346.72,0.013000000268220901
76502.042,398170385,301207219,2.83,346.75,0.02280350960791111
76602.042,398170385,301207219,2.8,346.71,0.02280350960791111
76702.042,398170385,301207219,2.69,346.6,0.013416407629847527
76802.042,398170385,301207220,2.65,346.55,0.028071338310837746
76902.042,398170385,301207220,2.68,346.55,0.028071338310837746
77002.042,398170385,301207220,2.73,346.61,0.028071338310837746
77102.042,398170385,301207220,2.81,346.7,0.05597320944070816
77202.042,398170385,301207220,2.84,346.7,0.05597320944070816
77302.042,398170385,301207222,2.73,346.62,0.06158733740448952
77402.042,398170385,301207222,2.65,346.55,0.06158733740448952
77502.042,398170385,301207222,2.62,346.48,0.05522681027650833
77602.042,398170385,301207222,2.63,346.47,0.05522681027650833
77702.042,398170385,301207222,2.64,346.53,0.029068883508443836
77802.042,398170385,301207222,2.66,346.54,0.029068883508443836
77902.042,398170385,301207222,2.78,346.56,0.049648769199848175
78002.042,398170385,301207222,2.77,346.57,0.049648769199848175
78102.042,398170385,301207221,2.63,346.54,0.03162277862429619
78202.042,398170385,301207220,2.56,346.44,0.08302409946918488
78302.042,398170385,301207220,2.59,346.39,0.08302409946918488
78402.042,398170387,301207219,2.64,346.47,0.14900335669517517
78502.042,398170387,301207219,2.79,346.62,0.14900335669517517
78602.042,398170388,301207219,2.84,346.67,0.03721559047698973
78702.042,398170388,301207219,2.72,346.59,0.03721559047698973
78802.042,398170388,301207220,2.68,346.54,0.07433034479618073
78902.042,398170388,301207220,2.82,346.62,0.07433034479618073
79002.042,398170388,301207220,2.99,346.79,0.07433034479618073
79102.042,398170388,301207220,3.25,346.99,0.0430464893579483
79202.042,398170387,301207220,3.19,347.02,0.0298328697681427
79302.042,398170387,301207220,2.87,346.83,0.0298328697681427
79402.042,398170387,301207219,2.76,346.64,0.02340940199792385
79502.042,398170387,301207219,2.81,346.56,0.02340940199792385
79602.042,398170387,301207220,2.89,346.69,0.02102379873394966
79702.042,398170387,301207220,3.02,346.88,0.02102379873394966
79802.042,398170387,301207220,3.01,346.87,0.025317978113889694
79902.042,398170387,301207220,2.75,346.68,0.025317978113889694
80002.042,398170387,301207220,2.65,346.52,0.025317978113889694
80102.042,398170387,301207220,2.71,346.46,0.026248810812830925
80202.042,398170387,301207220,2.78,346.56,0.026248810812830925
80302.042,398170388,301207220,2.84,346.7,0.05008992180228233
80402.042,398170388,301207220,2.93,346.68,0.05008992180228233
80502.042,398170388,301207220,2.82,346.59,0.11580156534910202
80602.042,398170388,301207220,2.71,346.54,0.04404543340206146
80702.042,398170388,301207220,2.71,346.52,0.04404543340206146
80802.042,398170388,301207220,2.73,346.57,0.04404543340206146
80902.042,398170388,301207220,2.66,346.61,0.030000001192092896
81002.042,398170388,301207220,2.63,346.56,0.030000001192092896
81102.042,398170389,301207220,2.71,346.5,0.015000000596046448
81202.042,398170389,301207220,2.77,346.54,0.015000000596046448
81302.042,398170388,301207220,2.79,346.65,0.036769554018974304
81402.042,398170388,301207220,2.79,346.68,0.036769554018974304
81502.042,398170388,301207220,2.75,346.63,0.017464250326156616
81602.042,398170388,301207220,2.68,346.55,0.03330165520310402
81702.042,398170388,301207220,2.7,346.5,0.03330165520310402
81802.042,398170388,301207220,2.63,346.54,0.03330165520310402
81902.042,398170388,301207219,2.52,346.58,0.04368066415190697
82002.042,398170388,301207219,2.69,346.58,0.04368066415190697
82102.042,398170388,301207218,2.96,346.67,0.05813777074217796
82202.042,398170388,301207218,2.93,346.81,0.05813777074217796
82302.042,398170387,301207218,2.81,346.82,0.0187882948666811
82402.042,398170387,301207218,2.75,346.64,0.0187882948666811
82502.042,398170387,301207219,2.56,346.38,0.05780138820409775
82602.042,398170387,301207219,2.48,346.35,0.05780138820409775
82702.042,398170387,301207219,2.63,346.54,0.029832869768142704
82802.042,398170387,301207219,2.81,346.72,0.029832869768142704
82902.042,398170389,301207218,3.1,346.9,0.10261579602956772
83002.042,398170389,301207218,3.05,346.89,0.10261579602956772
83102.042,398170388,301207218,2.81,346.68,0.0820000022649765
83202.042,398170387,301207218,2.77,346.57,0.00806225836277008
83302.042,398170387,301207218,2.74,346.66,0.00806225836277008
83402.042,398170387,301207218,2.79,346.8,0.00806225836277008
83502.042,398170387,301207218,3.04,346.83,0.025495098903775215
83602.042,398170388,301207217,2.98,346.72,0.05685947835445404
83702.042,398170388,301207217,2.52,346.49,0.05685947835445404
83802.042,398170388,301207217,2.41,346.34,0.05685947835445404
83902.042,398170388,301207216,2.48,346.27,0.062225401401519775
84002.042,398170388,301207216,2.58,346.37,0.062225401401519775
84102.042,398170388,301207216,2.61,346.52,0.05412023887038231
84202.042,398170388,301207216,2.6,346.53,0.05412023887038231
84302.042,398170388,301207217,2.59,346.43,0.0780576691031456
84402.042,398170388,301207217,2.63,346.38,0.0780576691031456
84502.042,398170389,301207217,2.86,346.52,0.04534313827753067
84602.042,398170389,301207217,2.98,346.72,0.04534313827753067
84702.042,398170391,301207217,3.01,346.86,0.11600000411272049
84802.042,398170391,301207217,2.91,346.77,0.11600000411272049
84902.042,398170391,301207217,2.59,346.5,0.05707889422774315
85002.042,398170391,301207217,2.45,346.34,0.05707889422774315
85102.042,398170390,301207218,2.47,346.34,0.04318564757704735
85202.042,398170390,301207218,2.54,346.47,0.04318564757704735
85302.042,398170391,301207218,2.68,346.61,0.05636488273739815
85402.042,398170391,301207218,2.76,346.61,0.05636488273739815
85502.042,398170392,301207218,2.92,346.57,0.06670832633972168
85602.042,398170392,301207218,3.06,346.63,0.06670832633972168
85702.042,398170392,301207217,2.9,346.75,0.03252691403031349
85802.042,398170392,301207217,2.79,346.65,0.03252691403031349
85902.042,398170392,301207217,2.55,346.38,0.03361547365784645
86002.042,398170392,301207217,2.42,346.27,0.03361547365784645
86102.042,398170392,301207218,2.43,346.32,0.03189043700695038
86202.042,398170392,301207218,2.44,346.4,0.03189043700695038
86302.042,398170393,301207219,2.41,346.37,0.06395310908555984
86402.042,398170393,301207219,2.38,346.28,0.06395310908555984
86502.042,398170392,301207219,2.57,346.27,0.10300000756978989
86602.042,398170392,301207219,2.73,346.44,0.10300000756978989
86702.042,398170392,301207218,2.82,346.67,0.039115212857723236
86802.042,398170391,301207219,2.76,346.66,0.06664083153009415
86902.042,398170391,301207219,2.58,346.43,0.06664083153009415
87002.042,398170391,301207219,2.51,346.3,0.06664083153009415
87102.042,398170391,301207220,2.47,346.33,0.013000000268220908
87202.042,398170391,301207220,2.54,346.44,0.013000000268220908
87302.042,398170391,301207220,2.7,346.56,0.04981967806816101
87402.042,398170391,301207221,2.82,346.6,0.04601087048649788
87502.042,398170391,301207221,2.82,346.69,0.04601087048649788
87602.042,398170391,301207221,2.8,346.71,0.02523886039853096
87702.042,398170391,301207221,3.01,346.68,0.02523886039853096
87802.042,398170390,301207221,3.3,346.72,0.02961418591439724
87902.042,398170390,301207221,3.39,346.92,0.02961418591439724
88002.042,398170390,301207221,3.18,346.97,0.02961418591439724
88102.042,398170391,301207221,2.81,346.68,0.1312173753976822
88202.042,398170392,301207222,2.5,346.35,0.07874643057584763
88302.042,398170392,301207222,1.97,345.96,0.07874643057584763
88402.042,398170391,301207223,1.8,345.84,0.044721364974975586
88502.042,398170391,301207223,1.84,345.91,0.044721364974975586
88602.042,398170391,301207222,1.86,346.03,0.053037725389003754
88702.042,398170391,301207222,2.12,346.11,0.053037725389003754
88802.042,398170391,301207222,2.43,346.19,0.053037725389003754
88902.042,398170392,301207222,2.73,346.51,0.045177433639764786
89002.042,398170392,301207222,2.83,346.74,0.045177433639764786
89102.042,398170392,301207222,2.93,346.91,0.09904545545578003
89202.042,398170392,301207222,2.97,346.92,0.05063595622777939
89302.042,398170392,301207222,2.9,346.92,0.05063595622777939
89402.042,398170391,301207222,2.81,346.91,0.058523502200841904
89502.042,398170391,301207222,2.83,346.82,0.058523502200841904
89602.042,398170390,301207222,2.89,346.82,0.03569313883781433
89702.042,398170390,301207222,2.83,346.96,0.03569313883781433
89802.042,398170390,301207222,2.96,347.03,0.03569313883781433
89902.042,398170391,301207221,3.22,347.16,0.12210242450237274
90002.042,398170391,301207221,3.14,347.25,0.12210242450237274
90102.042,398170392,301207221,2.89,347.2,0.055317267775535583
90202.042,398170392,301207221,2.83,347.06,0.055317267775535583
90302.042,398170390,301207220,2.81,346.88,0.0570087730884552
90402.042,398170391,301207220,2.75,346.87,0.020396079868078232
90502.042,398170391,301207220,2.71,346.9,0.020396079868078232
90602.042,398170391,301207220,2.68,346.91,0.11503912508487701
