timestamp(ms),GPS[0].Lat,GPS[0].Lng,ATT.Roll
68902.042,398170385,301207217,2.98
69002.042,398170385,301207217,3.09
69102.042,398170383,301207218,3.15
69202.042,398170384,301207217,3.12
69302.042,398170384,301207217,3.12
69402.042,398170383,301207217,3.12
69502.042,398170383,301207217,3.02
69602.042,398170383,301207217,2.9
69702.042,398170383,301207217,2.73
69802.042,398170383,301207216,2.67
69902.042,398170383,301207216,2.75
70002.042,398170383,301207216,2.86
70102.042,398170383,301207216,2.83
70202.042,398170384,301207217,2.76
70302.042,398170384,301207217,2.63
70402.042,398170384,301207217,2.46
70502.042,398170384,301207217,2.3
70602.042,398170383,301207217,2.41
70702.042,398170383,301207217,2.8
70802.042,398170383,301207217,2.91
70902.042,398170383,301207217,2.91
71002.042,398170383,301207217,2.93
71102.042,398170383,301207217,2.87
71202.042,398170382,301207217,2.75
71302.042,398170382,301207217,2.76
71402.042,398170382,301207218,2.86
71502.042,398170382,301207218,2.83
71602.042,398170382,301207217,2.82
71702.042,398170382,301207217,2.87
71802.042,398170382,301207217,2.84
71902.042,398170382,301207217,2.65
72002.042,398170382,301207217,2.59
72102.042,398170382,301207218,2.64
72202.042,398170383,301207218,2.69
72302.042,398170383,301207218,2.8
72402.042,398170383,301207217,2.88
72502.042,398170383,301207217,2.87
72602.042,398170382,301207218,2.81
72702.042,398170382,301207218,2.68
72802.042,398170382,301207218,2.6
72902.042,398170382,301207218,2.34
73002.042,398170382,301207218,2.13
73102.042,398170381,301207219,1.96
73202.042,398170380,301207220,2.21
73302.042,398170380,301207220,2.69
73402.042,398170381,301207220,2.9
73502.042,398170381,301207220,3.1
73602.042,398170380,301207220,3.09
73702.042,398170380,301207220,2.77
73802.042,398170380,301207220,2.56
73902.042,398170380,301207220,2.44
74002.042,398170380,301207220,2.66
74102.042,398170380,301207220,3.03
74202.042,398170380,301207220,3.11
74302.042,398170380,301207220,3.09
74402.042,398170380,301207220,2.99
74502.042,398170381,301207220,2.8
74602.042,398170382,301207219,2.67
74702.042,398170382,301207219,2.37
74802.042,398170383,301207219,2.33
74902.042,398170383,301207219,2.56
75002.042,398170383,301207219,2.67
75102.042,398170383,301207219,2.73
75202.042,398170383,301207219,2.78
75302.042,398170383,301207219,2.74
75402.042,398170384,301207219,2.62
75502.042,398170384,301207219,2.44
75602.042,398170385,301207219,2.39
75702.042,398170385,301207219,2.39
75802.042,398170386,301207219,2.28
75902.042,398170386,301207219,2.16
76002.042,398170386,301207219,2.25
76102.042,398170386,301207219,2.35
76202.042,398170385,301207219,2.44
76302.042,398170385,301207219,2.65
76402.042,398170385,301207219,2.76
76502.042,398170385,301207219,2.83
76602.042,398170385,301207219,2.8
76702.042,398170385,301207219,2.69
76802.042,398170385,301207220,2.65
76902.042,398170385,301207220,2.68
77002.042,398170385,301207220,2.73
77102.042,398170385,301207220,2.81
77202.042,398170385,301207220,2.84
77302.042,398170385,301207222,2.73
77402.042,398170385,301207222,2.65
77502.042,398170385,301207222,2.62
77602.042,398170385,301207222,2.63
77702.042,398170385,301207222,2.64
77802.042,398170385,301207222,2.66
77902.042,398170385,301207222,2.78
78002.042,398170385,301207222,2.77
78102.042,398170385,301207221,2.63
78202.042,398170385,301207220,2.56
78302.042,398170385,301207220,2.59
78402.042,398170387,301207219,2.64
78502.042,398170387,301207219,2.79
78602.042,398170388,301207219,2.84
78702.042,398170388,301207219,2.72
78802.042,398170388,301207220,2.68
78902.042,398170388,301207220,2.82
79002.042,398170388,301207220,2.99
79102.042,398170388,301207220,3.25
79202.042,398170387,301207220,3.19
79302.042,398170387,301207220,2.87
79402.042,398170387,301207219,2.76
79502.042,398170387,301207219,2.81
79602.042,398170387,301207220,2.89
79702.042,398170387,301207220,3.02
79802.042,398170387,301207220,3.01
79902.042,398170387,301207220,2.75
80002.042,398170387,301207220,2.65
80102.042,398170387,301207220,2.71
80202.042,398170387,301207220,2.78
80302.042,398170388,301207220,2.84
80402.042,398170388,301207220,2.93
80502.042,398170388,301207220,2.82
80602.042,398170388,301207220,2.71
80702.042,398170388,301207220,2.71
80802.042,398170388,301207220,2.73
80902.042,398170388,301207220,2.66
81002.042,398170388,301207220,2.63
81102.042,398170389,301207220,2.71
81202.042,398170389,301207220,2.77
81302.042,398170388,301207220,2.79
81402.042,398170388,301207220,2.79
81502.042,398170388,301207220,2.75
81602.042,398170388,301207220,2.68
81702.042,398170388,301207220,2.7
81802.042,398170388,301207220,2.63
81902.042,398170388,301207219,2.52
82002.042,398170388,301207219,2.69
82102.042,398170388,301207218,2.96
82202.042,398170388,301207218,2.93
82302.042,398170387,301207218,2.81
82402.042,398170387,301207218,2.75
82502.042,398170387,301207219,2.56
82602.042,398170387,301207219,2.48
82702.042,398170387,301207219,2.63
82802.042,398170387,301207219,2.81
82902.042,398170389,301207218,3.1
83002.042,398170389,301207218,3.05
83102.042,398170388,301207218,2.81
83202.042,398170387,301207218,2.77
83302.042,398170387,301207218,2.74
83402.042,398170387,301207218,2.79
83502.042,398170387,301207218,3.04
83602.042,398170388,301207217,2.98
83702.042,398170388,301207217,2.52
83802.042,398170388,301207217,2.41
83902.042,398170388,301207216,2.48
84002.042,398170388,301207216,2.58
84102.042,398170388,301207216,2.61
84202.042,398170388,301207216,2.6
84302.042,398170388,301207217,2.59
84402.042,398170388,301207217,2.63
84502.042,398170389,301207217,2.86
84602.042,398170389,301207217,2.98
84702.042,398170391,301207217,3.01
84802.042,398170391,301207217,2.91
84902.042,398170391,301207217,2.59
85002.042,398170391,301207217,2.45
85102.042,398170390,301207218,2.47
85202.042,398170390,301207218,2.54
85302.042,398170391,301207218,2.68
85402.042,398170391,301207218,2.76
85502.042,398170392,301207218,2.92
85602.042,398170392,301207218,3.06
85702.042,398170392,301207217,2.9
85802.042,398170392,301207217,2.79
85902.042,398170392,301207217,2.55
86002.042,398170392,301207217,2.42
86102.042,398170392,301207218,2.43
86202.042,398170392,301207218,2.44
86302.042,398170393,301207219,2.41
86402.042,398170393,301207219,2.38
86502.042,398170392,301207219,2.57
86602.042,398170392,301207219,2.73
86702.042,398170392,301207218,2.82
86802.042,398170391,301207219,2.76
86902.042,398170391,301207219,2.58
87002.042,398170391,301207219,2.51
87102.042,398170391,301207220,2.47
87202.042,398170391,301207220,2.54
87302.042,398170391,301207220,2.7
87402.042,398170391,301207221,2.82
87502.042,398170391,301207221,2.82
87602.042,398170391,301207221,2.8
87702.042,398170391,301207221,3.01
87802.042,398170390,301207221,3.3
87902.042,398170390,301207221,3.39
88002.042,398170390,301207221,3.18
88102.042,398170391,301207221,2.81
88202.042,398170392,301207222,2.5
88302.042,398170392,301207222,1.97
88402.042,398170391,301207223,1.8
88502.042,398170391,301207223,1.84
88602.042,398170391,301207222,1.86
88702.042,398170391,301207222,2.12
88802.042,398170391,301207222,2.43
88902.042,398170392,301207222,2.73
89002.042,398170392,301207222,2.83
89102.042,398170392,301207222,2.93
89202.042,398170392,301207222,2.97
89302.042,398170392,301207222,2.9
89402.042,398170391,301207222,2.81
89502.042,398170391,301207222,2.83
89602.042,398170390,301207222,2.89
89702.042,398170390,301207222,2.83
89802.042,398170390,301207222,2.96
89902.042,398170391,301207221,3.22
90002.042,398170391,301207221,3.14
90102.042,398170392,301207221,2.89
90202.042,398170392,301207221,2.83
90302.042,398170390,301207220,2.81
90402.042,398170391,301207220,2.75
90502.042,398170391,301207220,2.71
90602.042,398170391,301207220,2.68
90702.042,398170391,301207220,2.51
90802.042,398170395,301207219,2.16
90902.042,398170395,301207219,1.73
91002.042,398170395,301207219,1.55
91102.042,398170403,301207215,1.44
91202.042,398170414,301207211,1.37
91302.042,398170414,301207211,1.5
91402.042,398170428,301207205,1.64
91502.042,398170428,301207205,1.42
91602.042,398170450,301207192,1
91702.042,398170450,301207192,0.52
91802.042,398170491,301207173,0.18
91902.042,398170491,301207173,1.1
92002.042,398170491,301207173,1.48
92102.042,398170553,301207150,1.72
92202.042,398170553,301207150,1.09
92302.042,398170635,301207121,0.64
92402.042,398170738,301207085,0.78
92502.042,398170738,301207085,1.02
92602.042,398170738,301207085,0.66
92702.042,398170862,301207047,-0.26
92802.042,398171005,301207007,-0.77
92902.042,398171005,301207007,-1.59
93002.042,398171005,301207007,-1.25
93102.042,398171169,301206964,0
93202.042,398171348,301206922,1.27
93302.042,398171348,301206922,0.9099999999999999
93402.042,398171348,301206922,1.54
93502.042,398171542,301206884,1.27
93602.042,398171751,301206851,0.67
93702.042,398171751,301206851,-1.35
93802.042,398171972,301206820,-1.83
93902.042,398171972,301206820,-2.47
94002.042,398171972,301206820,-2.73
94102.042,398172207,301206784,-2.53
94202.042,398172449,301206744,-2.38
94302.042,398172449,301206744,-2.6
94402.042,398172704,301206698,-1.0500000000000003
94502.042,398172704,301206698,-0.56
94602.042,398172966,301206650,0.23
94702.042,398172966,301206650,-0.48
94802.042,398173235,301206599,-1.78
94902.042,398173235,301206599,-2.6
95002.042,398173235,301206599,-2.51
95102.042,398173509,301206546,-1.99
95202.042,398173789,301206489,-2.14
95302.042,398173789,301206489,-0.85
95402.042,398174073,301206432,-0.010000000000000009
95502.042,398174073,301206432,0.62
95602.042,398174360,301206375,-0.14999999999999997
95702.042,398174360,301206375,0.19000000000000006
95802.042,398174645,301206319,2.51
95902.042,398174645,301206319,2.67
96002.042,398174645,301206319,1.95
96102.042,398174924,301206265,0.89
96202.042,398175196,301206211,-0.10000000000000009
96302.042,398175196,301206211,-2.58
96402.042,398175464,301206155,-3.27
96502.042,398175464,301206155,-4.59
96602.042,398175730,301206097,-6.19
96702.042,398175730,301206097,-9.25
96802.042,398175991,301206034,-10.83
96902.042,398175991,301206034,-12.17
97002.042,398175991,301206034,-12.51
97102.042,398176248,301205965,-12.5
97202.042,398176502,301205889,-11.63
97302.042,398176502,301205889,-8.41
97402.042,398176753,301205807,-6.28
97502.042,398176753,301205807,-4.25
97602.042,398177004,301205721,-3.38
97702.042,398177004,301205721,-2.77
97802.042,398177252,301205629,-2.14
97902.042,398177252,301205629,-2.09
98002.042,398177252,301205629,-3.29
98102.042,398177497,301205535,-6.96
98202.042,398177736,301205439,-9.44
98302.042,398177736,301205439,-12.01
98402.042,398177971,301205336,-13.16
98502.042,398177971,301205336,-14.54
98602.042,398178202,301205225,-16.15
98702.042,398178202,301205225,-19.66
98802.042,398178425,301205101,-21.87
98902.042,398178425,301205101,-23.43
99002.042,398178425,301205101,-25.29
99102.042,398178644,301204963,-30.23
99202.042,398178855,301204808,-32.82
99302.042,398178855,301204808,-34.64
99402.042,398179055,301204630,-35.94
99502.042,398179055,301204630,-37.14
99602.042,398179244,301204429,-37.01
99702.042,398179244,301204429,-35.72
99802.042,398179420,301204205,-33.14
99902.042,398179420,301204205,-27.15
100002.042,398179420,301204205,-23.41
100102.042,398179584,301203963,-19.11
100202.042,398179740,301203709,-16.93
100302.042,398179740,301203709,-14.34
100402.042,398179889,301203446,-13.19
100502.042,398179889,301203446,-13.76
100602.042,398179889,301203446,-14.78
100702.042,398180030,301203174,-16.73
100802.042,398180030,301203174,-17.73
100902.042,398180161,301202893,-18.55
101002.042,398180161,301202893,-19.2
101102.042,398180284,301202603,-20.51
101202.042,398180400,301202307,-21.49
101302.042,398180400,301202307,-21.8
101402.042,398180400,301202307,-22.24
101502.042,398180507,301202002,-22.88
101602.042,398180602,301201688,-22.63
101702.042,398180602,301201688,-22.57
101802.042,398180602,301201688,-22.6
101902.042,398180684,301201364,-21.7
102002.042,398180684,301201364,-21
102102.042,398180753,301201035,-20.11
102202.042,398180808,301200697,-20.7
102302.042,398180808,301200697,-22.32
102402.042,398180852,301200351,-23.52
102502.042,398180852,301200351,-24.96
102602.042,398180883,301199999,-25.16
102702.042,398180883,301199999,-24.69
102802.042,398180899,301199641,-24.07
102902.042,398180899,301199641,-23.15
103002.042,398180899,301199641,-23
103102.042,398180900,301199279,-22.21
103202.042,398180887,301198916,-21.96
103302.042,398180887,301198916,-21.44
103402.042,398180861,301198550,-21.27
103502.042,398180861,301198550,-21.26
103602.042,398180822,301198184,-21.1
103702.042,398180822,301198184,-21.3
103802.042,398180769,301197814,-21.87
103902.042,398180769,301197814,-22.26
104002.042,398180769,301197814,-22.49
104102.042,398180704,301197441,-22.48
104202.042,398180626,301197067,-22.33
104302.042,398180626,301197067,-22.35
104402.042,398180536,301196691,-22.59
104502.042,398180536,301196691,-23.14
104602.042,398180431,301196314,-22.98
104702.042,398180431,301196314,-22.84
104802.042,398180312,301195939,-22.66
104902.042,398180312,301195939,-23.62
105002.042,398180312,301195939,-24.96
105102.042,398180178,301195566,-26.91
105202.042,398180027,301195196,-27.88
105302.042,398180027,301195196,-27.63
105402.042,398179857,301194834,-27.4
105502.042,398179857,301194834,-26.69
105602.042,398179668,301194481,-26.05
105702.042,398179668,301194481,-24.76
105802.042,398179465,301194137,-24.04
105902.042,398179465,301194137,-23.91
106002.042,398179465,301194137,-23.71
106102.042,398179249,301193801,-23.15
106202.042,398179020,301193473,-23.34
106302.042,398179020,301193473,-24.19
106402.042,398178778,301193155,-24.42
106502.042,398178778,301193155,-24.78
106602.042,398178525,301192848,-25.13
106702.042,398178525,301192848,-25.18
106802.042,398178259,301192553,-24.86
106902.042,398178259,301192553,-25.08
107002.042,398178259,301192553,-25.33
107102.042,398177981,301192272,-25.67
107202.042,398177981,301192272,-25.69
107302.042,398177689,301192009,-25.68
107402.042,398177386,301191762,-26.36
107502.042,398177386,301191762,-27.33
107602.042,398177073,301191532,-26.93
107702.042,398177073,301191532,-25.34
107802.042,398177073,301191532,-23.55
107902.042,398176749,301191322,-22.26
108002.042,398176749,301191322,-22.5
108102.042,398176415,301191129,-24.44
108202.042,398176075,301190953,-25.19
108302.042,398176075,301190953,-25.12
108402.042,398175729,301190795,-24.57
108502.042,398175729,301190795,-24.35
108602.042,398175729,301190795,-23.82
108702.042,398175377,301190657,-24.41
108802.042,398175021,301190541,-25.03
108902.042,398175021,301190541,-24.71
109002.042,398175021,301190541,-24.09
109102.042,398174664,301190452,-22.65
109202.042,398174304,301190379,-21.78
109302.042,398174304,301190379,-22.23
109402.042,398173943,301190318,-22.74
109502.042,398173943,301190318,-23.29
109602.042,398173582,301190276,-23.65
109702.042,398173582,301190276,-23.23
109802.042,398173221,301190256,-25.14
109902.042,398173221,301190256,-24.73
110002.042,398173221,301190256,-22.46
110102.042,398172859,301190253,-19.73
110202.042,398172499,301190266,-17.98
110302.042,398172499,301190266,-18.21
110402.042,398172139,301190290,-18.84
110502.042,398172139,301190290,-20.4
110602.042,398171780,301190326,-20.8
110702.042,398171780,301190326,-20.87
110802.042,398171421,301190378,-21.84
110902.042,398171421,301190378,-21.8
111002.042,398171421,301190378,-21.43
111102.042,398171065,301190451,-20.71
111202.042,398170711,301190543,-20.66
111302.042,398170711,301190543,-21.12
111402.042,398170362,301190651,-21.39
111502.042,398170362,301190651,-21.63
111602.042,398170015,301190777,-21.56
111702.042,398170015,301190777,-20.97
111802.042,398169673,301190917,-21.28
111902.042,398169673,301190917,-21.6
112002.042,398169673,301190917,-21.88
112102.042,398169336,301191075,-23.36
112202.042,398169006,301191250,-23.98
112302.042,398169006,301191250,-23.77
112402.042,398168683,301191443,-23.93
112502.042,398168683,301191443,-24.3
112602.042,398168369,301191654,-24.72
112702.042,398168369,301191654,-26.15
112802.042,398168065,301191881,-27.14
112902.042,398168065,301191881,-27.67
113002.042,398168065,301191881,-27.68
113102.042,398167773,301192126,-27.55
113202.042,398167494,301192389,-27.3
113302.042,398167494,301192389,-26.82
113402.042,398167227,301192667,-26.81
113502.042,398167227,301192667,-26.67
113602.042,398166973,301192959,-26.61
113702.042,398166973,301192959,-26.25
113802.042,398166731,301193264,-25.98
113902.042,398166731,301193264,-26.01
114002.042,398166731,301193264,-26.2
114102.042,398166504,301193581,-27.02
114202.042,398166290,301193908,-27.4
114302.042,398166290,301193908,-27.93
114402.042,398166093,301194246,-28.15
114502.042,398166093,301194246,-28.32
114602.042,398165914,301194595,-28.65
114702.042,398165914,301194595,-28.75
114802.042,398165750,301194952,-28.97
114902.042,398165750,301194952,-29.26
115002.042,398165750,301194952,-29.2
115102.042,398165606,301195317,-29.38
115202.042,398165481,301195688,-29.83
115302.042,398165481,301195688,-30.04
115402.042,398165376,301196063,-30.26
115502.042,398165376,301196063,-29.92
115602.042,398165290,301196441,-29.9
115702.042,398165290,301196441,-30.12
115802.042,398165221,301196819,-29.9
115902.042,398165221,301196819,-29.33
116002.042,398165221,301196819,-29
116102.042,398165171,301197198,-29.03
116202.042,398165139,301197574,-28.99
116302.042,398165139,301197574,-29.75
116402.042,398165124,301197949,-30.75
116502.042,398165124,301197949,-32
116602.042,398165130,301198316,-32.78
116702.042,398165130,301198316,-33.65
116802.042,398165159,301198673,-33.63
116902.042,398165159,301198673,-33.22
117002.042,398165159,301198673,-33.15
117102.042,398165212,301199019,-32.81
117202.042,398165285,301199351,-32.53
117302.042,398165285,301199351,-31.47
117402.042,398165374,301199670,-31.14
117502.042,398165374,301199670,-31.93
117602.042,398165479,301199975,-31.81
117702.042,398165479,301199975,-31.82
117802.042,398165598,301200265,-31.14
117902.042,398165598,301200265,-30.44
118002.042,398165598,301200265,-30
118102.042,398165731,301200539,-29.61
118202.042,398165877,301200795,-29.75
118302.042,398165877,301200795,-30.26
118402.042,398166036,301201033,-30.27
118502.042,398166036,301201033,-30.43
118602.042,398166207,301201251,-30.31
118702.042,398166207,301201251,-30.05
118802.042,398166390,301201447,-29.97
118902.042,398166390,301201447,-29.8
119002.042,398166390,301201447,-29.78
119102.042,398166582,301201619,-30.1
119202.042,398166784,301201768,-30.13
119302.042,398166784,301201768,-29.79
119402.042,398166992,301201893,-29.38
119502.042,398166992,301201893,-29.74
119602.042,398167207,301201997,-30.01
119702.042,398167207,301201997,-29.61
119802.042,398167427,301202080,-29.1
119902.042,398167427,301202080,-28.64
120002.042,398167427,301202080,-28.49
120102.042,398167650,301202140,-27.93
120202.042,398167876,301202179,-27.48
120302.042,398167876,301202179,-27.76
120402.042,398168104,301202191,-27.6
120502.042,398168104,301202191,-27.67
120602.042,398168333,301202179,-27.92
120702.042,398168333,301202179,-28.2
120802.042,398168562,301202142,-28.23
120902.042,398168562,301202142,-28.04
121002.042,398168562,301202142,-27.94
121102.042,398168787,301202082,-28.07
121202.042,398169011,301202000,-28.1
121302.042,398169011,301202000,-28.33
121402.042,398169011,301202000,-28.44
121502.042,398169231,301201896,-28.38
121602.042,398169231,301201896,-28.39
121702.042,398169445,301201770,-28.31
121802.042,398169653,301201620,-28.62
121902.042,398169653,301201620,-28.58
122002.042,398169653,301201620,-28.11
122102.042,398169857,301201448,-26.47
122202.042,398170053,301201258,-24.39
122302.042,398170053,301201258,-21.85
122402.042,398170243,301201051,-20.75
122502.042,398170243,301201051,-20.61
122602.042,398170425,301200827,-21.26
122702.042,398170425,301200827,-21.35
122802.042,398170599,301200588,-21.28
122902.042,398170599,301200588,-20.39
123002.042,398170599,301200588,-20.16
123102.042,398170763,301200335,-20.17
123202.042,398170918,301200067,-20.07
123302.042,398170918,301200067,-20.3
123402.042,398171063,301199788,-20.47
123502.042,398171063,301199788,-20.7
123602.042,398171199,301199498,-20.87
123702.042,398171199,301199498,-21.03
123802.042,398171325,301199197,-21.22
123902.042,398171325,301199197,-19.78
124002.042,398171325,301199197,-18.67
124102.042,398171442,301198885,-15.62
124202.042,398171551,301198564,-13.92
124302.042,398171551,301198564,-11.59
