timestamp(ms),GPS[0].Lat,GPS[0].Lng,ATT.Roll
93065.424,369374933,355633220,-0.23
93165.424,369374933,355633220,-0.37
93265.424,369374934,355633220,-0.34
93365.424,369374934,355633220,-0.1
93465.424,369374935,355633218,-0.07
93565.424,369374935,355633218,-0.32
93665.424,369374935,355633218,-0.42
93765.424,369374935,355633218,-0.19
93865.424,369374934,355633217,-0.31
93965.424,369374934,355633217,-0.74
94065.424,369374932,355633217,-1.3
94165.424,369374932,355633217,-1.21
94265.424,369374931,355633216,-0.51
94365.424,369374931,355633216,-0.04000000000000001
94465.424,369374931,355633215,0.23
94565.424,369374931,355633215,-0.03
94665.424,369374931,355633214,-0.48
94765.424,369374931,355633214,-0.2899999999999999
94865.424,369374932,355633213,0.42
94965.424,369374932,355633213,0.46
95065.424,369374932,355633213,0.22
95165.424,369374932,355633213,0.12
95265.424,369374931,355633214,-0.05
95365.424,369374931,355633214,-0.12
95465.424,369374931,355633213,0.29
95565.424,369374931,355633213,0.18
95665.424,369374931,355633213,-0.64
95765.424,369374931,355633213,-0.97
95865.424,369374931,355633214,-0.43
95965.424,369374931,355633214,-0.23
96065.424,369374931,355633214,-0.82
96165.424,369374931,355633214,-0.88
96265.424,369374931,355633213,-0.25
96365.424,369374931,355633213,0.009999999999999995
96465.424,369374931,355633212,-0.5
96565.424,369374931,355633212,-0.72
96665.424,369374931,355633211,-0.3
96765.424,369374931,355633211,-0.020000000000000004
96865.424,369374932,355633211,-0.44
96965.424,369374932,355633211,-0.95
97065.424,369374932,355633211,-0.87
97165.424,369374932,355633211,-0.69
97265.424,369374932,355633211,-0.99
97365.424,369374932,355633211,-1.16
97465.424,369374931,355633211,-0.98
97565.424,369374931,355633211,-0.68
97665.424,369374929,355633210,-0.51
97765.424,369374929,355633210,-0.45
97865.424,369374927,355633209,-0.2
97965.424,369374927,355633209,0.05
98065.424,369374923,355633208,0.33
98165.424,369374923,355633208,0.49
98265.424,369374916,355633208,0.46
98365.424,369374916,355633208,0.36
98465.424,369374908,355633209,0.22
98565.424,369374908,355633209,0.16
98665.424,369374898,355633209,-0.04
98765.424,369374898,355633209,-0.13
98865.424,369374890,355633208,-0.18
98965.424,369374890,355633208,-0.12
99065.424,369374890,355633208,0.19
99165.424,369374882,355633207,0.41
99265.424,369374873,355633207,0.64
99365.424,369374873,355633207,0.61
99465.424,369374865,355633206,0.41
99565.424,369374865,355633206,0.31
99665.424,369374858,355633205,0.44
99765.424,369374858,355633205,0.71
99865.424,369374848,355633204,1.06
99965.424,369374848,355633204,1.2
100065.424,369374836,355633204,1.31
100165.424,369374836,355633204,1.26
100265.424,369374824,355633202,1.15
100365.424,369374824,355633202,1.14
100465.424,369374811,355633201,1.26
100565.424,369374811,355633201,1.19
100665.424,369374800,355633201,0.9
100765.424,369374800,355633201,0.91
100865.424,369374790,355633200,1.38
100965.424,369374790,355633200,1.68
101065.424,369374790,355633200,1.63
101165.424,369374777,355633201,1.35
101265.424,369374759,355633202,1.11
101365.424,369374759,355633202,1.37
101465.424,369374742,355633200,1.79
101565.424,369374742,355633200,1.95
101665.424,369374723,355633199,1.95
101765.424,369374723,355633199,1.86
101865.424,369374703,355633200,1.98
101965.424,369374703,355633200,1.98
102065.424,369374687,355633199,2.16
102165.424,369374687,355633199,2.26
102265.424,369374677,355633200,1.88
102365.424,369374677,355633200,1.33
102465.424,369374670,355633202,0.76
102565.424,369374670,355633202,1
102665.424,369374667,355633201,1.77
102765.424,369374667,355633201,2.03
102865.424,369374667,355633202,1.97
102965.424,369374667,355633202,1.95
103065.424,369374668,355633203,2.12
103165.424,369374668,355633203,2.11
103265.424,369374662,355633203,1.66
103365.424,369374662,355633203,1.33
103465.424,369374644,355633202,0.83
103565.424,369374644,355633202,0.41999999999999993
103665.424,369374623,355633202,0.07
103765.424,369374623,355633202,-0.05
103865.424,369374605,355633203,-0.55
103965.424,369374605,355633203,-0.44
104065.424,369374591,355633204,0.33
104165.424,369374591,355633204,0.54
104265.424,369374577,355633205,0.66
104365.424,369374577,355633205,0.9
104465.424,369374564,355633207,1.11
104565.424,369374564,355633207,0.84
104665.424,369374553,355633208,-0.06
104765.424,369374553,355633208,-0.15
104865.424,369374542,355633208,0.3
104965.424,369374542,355633208,0.31
105065.424,369374532,355633208,0.03
105165.424,369374532,355633208,0.01
105265.424,369374524,355633208,-0.1
105365.424,369374524,355633208,-0.08
105465.424,369374524,355633208,0.06
105565.424,369374511,355633209,0.08
105665.424,369374493,355633211,0.09
105765.424,369374493,355633211,0.31
105865.424,369374470,355633214,0.92
105965.424,369374470,355633214,1.27
106065.424,369374442,355633216,1.68
106165.424,369374442,355633216,1.76
106265.424,369374413,355633216,1.88
106365.424,369374413,355633216,1.94
106465.424,369374380,355633216,1.85
106565.424,369374380,355633216,1.48
106665.424,369374346,355633219,1.08
106765.424,369374346,355633219,0.82
106865.424,369374313,355633221,1
106965.424,369374313,355633221,1.28
107065.424,369374282,355633223,1.45
107165.424,369374282,355633223,1.38
107265.424,369374253,355633226,1.34
107365.424,369374253,355633226,1.33
107465.424,369374227,355633226,1.36
107565.424,369374227,355633226,1.23
107665.424,369374204,355633227,0.86
107765.424,369374204,355633227,0.74
107865.424,369374185,355633228,0.61
107965.424,369374185,355633228,0.53
108065.424,369374165,355633228,0.46
108165.424,369374165,355633228,0.52
108265.424,369374147,355633228,0.58
108365.424,369374147,355633228,0.54
108465.424,369374129,355633230,0.53
108565.424,369374129,355633230,0.37
108665.424,369374116,355633232,0.35
108765.424,369374116,355633232,0.66
108865.424,369374104,355633235,0.63
108965.424,369374104,355633235,0.33
109065.424,369374093,355633236,0.19
109165.424,369374093,355633236,0.31
109265.424,369374085,355633236,0.6
109365.424,369374085,355633236,0.64
109465.424,369374078,355633236,0.7
109565.424,369374078,355633236,0.8
109665.424,369374073,355633237,0.96
109765.424,369374073,355633237,0.97
109865.424,369374070,355633238,0.74
109965.424,369374070,355633238,0.47
110065.424,369374068,355633238,-0.45
110165.424,369374068,355633238,-1.13
110265.424,369374066,355633237,-1.02
110365.424,369374066,355633237,-0.39000000000000007
110465.424,369374062,355633234,0.5
110565.424,369374062,355633234,0.74
110665.424,369374057,355633230,0.61
110765.424,369374057,355633230,0.58
110865.424,369374051,355633226,0.94
110965.424,369374051,355633226,1.2
111065.424,369374042,355633219,1.22
111165.424,369374042,355633219,1.23
111265.424,369374030,355633212,0.96
111365.424,369374030,355633212,0.42
111465.424,369374016,355633204,0.21000000000000002
111565.424,369374016,355633204,0.72
111665.424,369374002,355633194,1.16
111765.424,369374002,355633194,1.15
111865.424,369373991,355633185,0.6
111965.424,369373991,355633185,0.45
112065.424,369373983,355633178,0.37
112165.424,369373983,355633178,0.27
112265.424,369373974,355633171,-0.14
112365.424,369373974,355633171,-0.16
112465.424,369373966,355633165,0
112565.424,369373966,355633165,0.06
112665.424,369373958,355633159,0.19
112765.424,369373958,355633159,0.16
112865.424,369373953,355633151,0.11
112965.424,369373953,355633151,0.19
113065.424,369373953,355633151,0.48
113165.424,369373947,355633141,0.72
113265.424,369373941,355633126,0.87
113365.424,369373941,355633126,0.74
113465.424,369373934,355633107,0.62
113565.424,369373934,355633107,0.59
113665.424,369373927,355633085,0.16
113765.424,369373927,355633085,-0.3
113865.424,369373915,355633061,-0.94
113965.424,369373915,355633061,-1.22
114065.424,369373904,355633038,-1.5
114165.424,369373904,355633038,-1.39
114265.424,369373904,355633038,-1.26
114365.424,369373894,355633014,-1.4
114465.424,369373881,355632990,-2.2
114565.424,369373881,355632990,-2.82
114665.424,369373868,355632969,-3.61
114765.424,369373868,355632969,-3.64
114865.424,369373853,355632952,-3.59
114965.424,369373853,355632952,-3.92
115065.424,369373842,355632939,-4.06
115165.424,369373842,355632939,-3.48
115265.424,369373834,355632934,-3.27
115365.424,369373834,355632934,-3.35
115465.424,369373828,355632932,-4.53
115565.424,369373828,355632932,-5.62
115665.424,369373826,355632930,-7.23
115765.424,369373826,355632930,-7.73
115865.424,369373826,355632929,-7.3
115965.424,369373826,355632929,-6.78
116065.424,369373828,355632929,-5.48
116165.424,369373828,355632929,-4.4
116265.424,369373830,355632931,-3.13
116365.424,369373830,355632931,-2.56
116465.424,369373833,355632934,-1.8
116565.424,369373833,355632934,-1.48
116665.424,369373838,355632937,-1.26
116765.424,369373838,355632937,-1.31
116865.424,369373843,355632941,-1.24
116965.424,369373843,355632941,-1.17
117065.424,369373847,355632944,-1.38
117165.424,369373847,355632944,-1.58
117265.424,369373847,355632944,-1.66
117365.424,369373847,355632944,-1.8
117465.424,369373845,355632943,-2.27
117565.424,369373845,355632943,-2.54
117665.424,369373839,355632941,-3.03
117765.424,369373839,355632941,-3.36
117865.424,369373824,355632935,-3.47
117965.424,369373824,355632935,-3.58
118065.424,369373801,355632926,-3.43
118165.424,369373801,355632926,-2.9
118265.424,369373768,355632912,-2.2
118365.424,369373768,355632912,-2.3
118465.424,369373732,355632895,-2.65
118565.424,369373732,355632895,-2.9
118665.424,369373700,355632883,-2.85
118765.424,369373700,355632883,-2.6
118865.424,369373668,355632873,-2.06
118965.424,369373668,355632873,-1.74
119065.424,369373668,355632873,-1.53
119165.424,369373639,355632866,-1.6
119265.424,369373612,355632860,-1.8
119365.424,369373612,355632860,-1.78
119465.424,369373587,355632854,-1.68
119565.424,369373587,355632854,-1.8
119665.424,369373564,355632850,-1.69
119765.424,369373564,355632850,-1.5
119865.424,369373544,355632848,-1.22
119965.424,369373544,355632848,-1.17
120065.424,369373524,355632846,-1.07
120165.424,369373524,355632846,-1.03
120265.424,369373506,355632844,-1.02
120365.424,369373506,355632844,-0.95
120465.424,369373491,355632843,-0.88
120565.424,369373491,355632843,-1.04
120665.424,369373478,355632842,-1.23
120765.424,369373478,355632842,-1.2
120865.424,369373468,355632842,-0.85
120965.424,369373468,355632842,-0.7
121065.424,369373458,355632841,-0.77
121165.424,369373458,355632841,-0.78
121265.424,369373451,355632841,-0.46
121365.424,369373451,355632841,-0.38
121465.424,369373446,355632841,-0.58
121565.424,369373446,355632841,-0.66
121665.424,369373444,355632841,-0.57
121765.424,369373444,355632841,-0.44
121865.424,369373442,355632842,-0.32
121965.424,369373442,355632842,-0.36
122065.424,369373441,355632842,-0.35
122165.424,369373441,355632842,-0.18
122265.424,369373441,355632842,-0.08
122365.424,369373441,355632842,-0.08
122465.424,369373442,355632842,0
122565.424,369373442,355632842,0.01
122665.424,369373441,355632843,-0.08
122765.424,369373441,355632843,-0.13
122865.424,369373440,355632843,0.030000000000000006
122965.424,369373440,355632843,0.19
123065.424,369373440,355632844,0.31
123165.424,369373440,355632844,0.2
123265.424,369373439,355632845,-0.09
123365.424,369373439,355632845,-0.18
123465.424,369373439,355632846,-0.22
123565.424,369373439,355632846,-0.22
123665.424,369373438,355632847,-0.14
123765.424,369373438,355632847,-0.09
123865.424,369373437,355632848,-0.1
123965.424,369373437,355632848,-0.16
124065.424,369373437,355632848,-0.29
124165.424,369373437,355632848,-0.12
124265.424,369373437,355632847,0.36
124365.424,369373437,355632847,0.56
124465.424,369373436,355632847,0.44
124565.424,369373436,355632847,0.41
124665.424,369373437,355632848,0.3
124765.424,369373437,355632848,0.17
124865.424,369373438,355632849,0.04
124965.424,369373438,355632849,0.1
125065.424,369373438,355632849,0.31
125165.424,369373437,355632849,0.37
125265.424,369373436,355632849,0.07
125365.424,369373436,355632849,-0.17
125465.424,369373436,355632849,-0.1
125565.424,369373436,355632849,0
125665.424,369373437,355632849,-0.07
125765.424,369373437,355632849,-0.22000000000000003
125865.424,369373440,355632850,-0.5
125965.424,369373440,355632850,-0.73
126065.424,369373446,355632851,-1.07
126165.424,369373446,355632851,-1.16
126265.424,369373455,355632850,-0.57
126365.424,369373455,355632850,-0.12999999999999998
126465.424,369373466,355632850,0.06
126565.424,369373466,355632850,-0.05999999999999999
126665.424,369373478,355632852,-0.2
126765.424,369373478,355632852,0.13
126865.424,369373491,355632856,0.5
126965.424,369373491,355632856,0.24
127065.424,369373504,355632860,-0.32
127165.424,369373504,355632860,-0.55
127265.424,369373517,355632862,-0.6
127365.424,369373517,355632862,-0.58
127465.424,369373532,355632865,-0.45
127565.424,369373532,355632865,-0.3
127665.424,369373548,355632868,-0.020000000000000004
127765.424,369373548,355632868,0.12
127865.424,369373563,355632872,0.030000000000000006
127965.424,369373563,355632872,-0.11
128065.424,369373576,355632876,-0.27
128165.424,369373576,355632876,-0.25
128265.424,369373591,355632880,-0.37
128365.424,369373591,355632880,-0.64
128465.424,369373608,355632883,-0.89
128565.424,369373608,355632883,-0.67
128665.424,369373625,355632887,-0.32
128765.424,369373625,355632887,-0.26
128865.424,369373640,355632891,-0.18
128965.424,369373640,355632891,-0.19
129065.424,369373640,355632891,-0.25
129165.424,369373649,355632895,-0.4
129265.424,369373655,355632897,-0.38
129365.424,369373655,355632897,-0.38
129465.424,369373656,355632896,-0.61
129565.424,369373656,355632896,-1
129665.424,369373654,355632894,-1.6
129765.424,369373654,355632894,-1.66
129865.424,369373650,355632889,-1.21
129965.424,369373650,355632889,-0.82
130065.424,369373645,355632880,-0.36
130165.424,369373645,355632880,-0.29
130265.424,369373639,355632868,-0.66
130365.424,369373639,355632868,-0.98
130465.424,369373633,355632855,-1.45
130565.424,369373633,355632855,-1.58
130665.424,369373628,355632840,-1.22
130765.424,369373628,355632840,-1.05
130865.424,369373625,355632823,-1.01
130965.424,369373625,355632823,-1.06
131065.424,369373623,355632805,-1.54
131165.424,369373623,355632805,-2.21
131265.424,369373622,355632785,-3.13
131365.424,369373622,355632785,-3.5
131465.424,369373619,355632764,-3.6
131565.424,369373619,355632764,-3.39
131665.424,369373615,355632744,-3.7
131765.424,369373615,355632744,-4.2
131865.424,369373610,355632724,-4.51
131965.424,369373610,355632724,-4.16
132065.424,369373603,355632704,-3.51
132165.424,369373603,355632704,-3.28
132265.424,369373592,355632687,-3.62
132365.424,369373592,355632687,-4.03
132465.424,369373581,355632673,-4.3
132565.424,369373581,355632673,-3.97
132665.424,369373572,355632662,-2.84
132765.424,369373572,355632662,-2.02
132865.424,369373562,355632651,-1.77
132965.424,369373562,355632651,-1.77
133065.424,369373551,355632646,-1.89
133165.424,369373551,355632646,-2.61
133265.424,369373544,355632643,-3.06
133365.424,369373544,355632643,-2.62
133465.424,369373539,355632642,-2.72
133565.424,369373539,355632642,-3.28
133665.424,369373535,355632642,-3.62
133765.424,369373535,355632642,-3.02
133865.424,369373532,355632643,-1.58
133965.424,369373532,355632643,-0.99
134065.424,369373532,355632644,-0.95
134165.424,369373532,355632644,-1.48
134265.424,369373533,355632645,-2.15
134365.424,369373533,355632645,-1.89
134465.424,369373532,355632646,-0.92
134565.424,369373532,355632646,-0.6
134665.424,369373533,355632646,-1.01
134765.424,369373533,355632646,-1.66
134865.424,369373533,355632645,-2.23
134965.424,369373533,355632645,-2.09
135065.424,369373533,355632647,-1.64
135165.424,369373533,355632647,-1.92
135265.424,369373531,355632646,-2.61
135365.424,369373531,355632646,-2.89
135465.424,369373529,355632646,-2.52
135565.424,369373529,355632646,-2.1
135665.424,369373527,355632645,-1.74
135765.424,369373527,355632645,-1.65
135865.424,369373525,355632645,-1.24
135965.424,369373525,355632645,-1.01
136065.424,369373524,355632646,-1.72
136165.424,369373524,355632646,-2.52
136265.424,369373524,355632646,-3.1
136365.424,369373524,355632646,-3.17
136465.424,369373523,355632647,-3.36
136565.424,369373523,355632647,-3.75
136665.424,369373522,355632647,-3.99
136765.424,369373522,355632647,-3.41
136865.424,369373522,355632646,-1.93
136965.424,369373522,355632646,-1.32
137065.424,369373522,355632645,-1.54
137165.424,369373522,355632645,-1.87
137265.424,369373521,355632646,-1.7
137365.424,369373521,355632646,-1.37
137465.424,369373520,355632646,-1.44
137565.424,369373520,355632646,-1.63
137665.424,369373521,355632646,-1.77
137765.424,369373521,355632646,-1.65
137865.424,369373523,355632647,-1.51
137965.424,369373523,355632647,-1.66
138065.424,369373524,355632648,-2.64
138165.424,369373524,355632648,-3.5
138265.424,369373525,355632648,-3.81
138365.424,369373525,355632648,-3.56
138465.424,369373525,355632647,-3.9
138565.424,369373525,355632647,-4.14
138665.424,369373524,355632647,-3.4
138765.424,369373524,355632647,-2.73
138865.424,369373524,355632646,-2.16
138965.424,369373524,355632646,-2.09
139065.424,369373526,355632647,-2.15
139165.424,369373526,355632647,-2.17
139265.424,369373527,355632648,-2.33
139365.424,369373527,355632648,-2.53
139465.424,369373526,355632648,-2.81
139565.424,369373526,355632648,-2.91
139665.424,369373525,355632647,-2.73
139765.424,369373525,355632647,-2.34
139865.424,369373526,355632647,-1.93
139965.424,369373526,355632647,-1.89
140065.424,369373528,355632646,-1.76
140165.424,369373528,355632646,-1.64
140265.424,369373530,355632645,-1.76
140365.424,369373530,355632645,-1.94
140465.424,369373531,355632645,-1.83
140565.424,369373531,355632645,-1.47
140665.424,369373531,355632645,-1.35
140765.424,369373531,355632645,-1.58
140865.424,369373532,355632644,-1.92
140965.424,369373532,355632644,-1.76
141065.424,369373533,355632644,-1.33
141165.424,369373533,355632644,-1.23
141265.424,369373534,355632644,-1.47
141365.424,369373534,355632644,-1.49
141465.424,369373534,355632644,-1.32
141565.424,369373534,355632644,-1.52
141665.424,369373535,355632643,-2.19
141765.424,369373535,355632643,-2.19
141865.424,369373535,355632643,-1.5
141965.424,369373535,355632643,-1.21
142065.424,369373534,355632643,-1.36
142165.424,369373534,355632643,-1.48
142265.424,369373535,355632643,-1.39
142365.424,369373535,355632643,-1.44
142465.424,369373535,355632644,-1.59
142565.424,369373535,355632644,-1.52
142665.424,369373534,355632643,-1.57
142765.424,369373534,355632643,-2.02
142865.424,369373533,355632643,-2.53
142965.424,369373533,355632643,-2.4
143065.424,369373533,355632643,-2.02
143165.424,369373533,355632643,-1.98
143265.424,369373534,355632643,-2.14
143365.424,369373534,355632643,-1.98
143465.424,369373534,355632643,-1.33
143565.424,369373534,355632643,-1.32
143665.424,369373532,355632643,-1.46
143765.424,369373532,355632643,-1.44
143865.424,369373531,355632643,-1.62
143965.424,369373531,355632643,-1.66
144065.424,369373532,355632643,-1.58
144165.424,369373532,355632643,-1.62
144265.424,369373532,355632644,-1.87
144365.424,369373532,355632644,-1.81
144465.424,369373531,355632644,-1.6
144565.424,369373531,355632644,-1.48
144665.424,369373531,355632645,-1.45
144765.424,369373531,355632645,-1.41
144865.424,369373531,355632646,-1.19
144965.424,369373531,355632646,-1.14
145065.424,369373532,355632647,-1.29
145165.424,369373532,355632647,-1.34
145265.424,369373533,355632646,-1.2
145365.424,369373533,355632646,-1.06
145465.424,369373534,355632646,-1.29
145565.424,369373534,355632646,-1.64
145665.424,369373533,355632645,-1.81
145765.424,369373533,355632645,-1.52
145865.424,369373534,355632645,-0.88
145965.424,369373534,355632645,-0.54
146065.424,369373536,355632646,-0.63
146165.424,369373536,355632646,-1.07
146265.424,369373537,355632647,-1.43
146365.424,369373537,355632647,-1.37
146465.424,369373537,355632647,-1.26
146565.424,369373537,355632647,-1.34
146665.424,369373537,355632648,-1.28
146765.424,369373537,355632648,-1.08
146865.424,369373537,355632649,-0.9
146965.424,369373537,355632649,-0.94
147065.424,369373537,355632649,-1.13
147165.424,369373537,355632649,-1.21
147265.424,369373537,355632648,-1.26
147365.424,369373537,355632648,-1.26
147465.424,369373539,355632648,-1.13
147565.424,369373539,355632648,-0.9
147665.424,369373538,355632649,-0.74
147765.424,369373538,355632649,-0.89
147865.424,369373539,355632648,-1.26
147965.424,369373539,355632648,-1.14
148065.424,369373539,355632647,-0.6
148165.424,369373539,355632647,-0.56
148265.424,369373539,355632647,-1.25
148365.424,369373539,355632647,-1.58
148465.424,369373542,355632647,-1.33
148565.424,369373542,355632647,-1.08
148665.424,369373543,355632647,-1.06
148765.424,369373543,355632647,-1.11
148865.424,369373542,355632648,-1.12
148965.424,369373542,355632648,-1.19
149065.424,369373543,355632647,-1.57
149165.424,369373543,355632647,-1.68
149265.424,369373545,355632646,-1.43
149365.424,369373545,355632646,-1.27
149465.424,369373547,355632645,-1.31
149565.424,369373547,355632645,-1.43
149665.424,369373548,355632644,-1.49
149765.424,369373548,355632644,-1.42
149865.424,369373548,355632645,-1.24
149965.424,369373548,355632645,-1.18
150065.424,369373549,355632644,-1.13
150165.424,369373549,355632644,-1.2
150265.424,369373550,355632644,-1.16
150365.424,369373550,355632644,-1.12
150465.424,369373550,355632644,-1.34
150565.424,369373550,355632644,-1.28
150665.424,369373550,355632644,-1.13
150765.424,369373550,355632644,-1.26
150865.424,369373554,355632644,-1.35
150965.424,369373554,355632644,-1.45
151065.424,369373558,355632644,-1.71
151165.424,369373558,355632644,-1.68
151265.424,369373559,355632643,-1.58
151365.424,369373559,355632643,-1.51
151465.424,369373561,355632643,-1.33
151565.424,369373561,355632643,-1.25
151665.424,369373562,355632643,-1.31
151765.424,369373562,355632643,-1.38
151865.424,369373563,355632643,-1.53
151965.424,369373563,355632643,-1.51
152065.424,369373565,355632643,-1.38
152165.424,369373565,355632643,-1.17
152265.424,369373565,355632642,-1.3
152365.424,369373565,355632642,-1.7
152465.424,369373566,355632642,-1.93
152565.424,369373566,355632642,-1.71
152665.424,369373566,355632642,-1.69
152765.424,369373566,355632642,-1.82
152865.424,369373567,355632642,-1.82
152965.424,369373567,355632642,-1.68
153065.424,369373568,355632642,-1.44
153165.424,369373568,355632642,-1.26
153265.424,369373570,355632642,-1.29
153365.424,369373570,355632642,-1.45
153465.424,369373572,355632643,-1.47
153565.424,369373572,355632643,-1.33
153665.424,369373572,355632643,-1.38
153765.424,369373572,355632643,-1.37
153865.424,369373571,355632643,-1.21
153965.424,369373571,355632643,-1.18
154065.424,369373573,355632643,-1.41
154165.424,369373573,355632643,-1.66
154265.424,369373574,355632644,-1.59
154365.424,369373574,355632644,-1.37
154465.424,369373574,355632644,-1.19
154565.424,369373574,355632644,-1.26
154665.424,369373573,355632644,-1.6
154765.424,369373573,355632644,-1.82
154865.424,369373572,355632644,-1.61
154965.424,369373572,355632644,-1.22
155065.424,369373571,355632643,-1.02
155165.424,369373571,355632643,-1.28
155265.424,369373571,355632643,-1.49
155365.424,369373571,355632643,-1.38
155465.424,369373570,355632643,-1.25
155565.424,369373570,355632643,-1.31
155665.424,369373567,355632643,-1.33
155765.424,369373567,355632643,-1.27
155865.424,369373567,355632642,-1.15
155965.424,369373567,355632642,-1.21
156065.424,369373568,355632642,-1.26
156165.424,369373568,355632642,-1.2
156265.424,369373570,355632643,-1.26
156365.424,369373570,355632643,-1.33
156465.424,369373571,355632643,-1.35
156565.424,369373571,355632643,-1.38
156665.424,369373572,355632642,-1.29
156765.424,369373572,355632642,-1.08
156865.424,369373573,355632642,-0.98
156965.424,369373573,355632642,-1.17
157065.424,369373573,355632642,-1.09
157165.424,369373573,355632642,-0.95
157265.424,369373573,355632642,-1.16
157365.424,369373573,355632642,-1.13
157465.424,369373575,355632642,-0.73
157565.424,369373575,355632642,-0.84
157665.424,369373575,355632641,-1.3
157765.424,369373575,355632641,-1.43
157865.424,369373575,355632639,-1.28
157965.424,369373575,355632639,-1.06
158065.424,369373575,355632638,-0.95
158165.424,369373575,355632638,-1.06
158265.424,369373577,355632638,-1.34
158365.424,369373577,355632638,-1.4
158465.424,369373578,355632637,-1.3
158565.424,369373578,355632637,-1.31
158665.424,369373578,355632636,-1.1
158765.424,369373578,355632636,-0.87
158865.424,369373577,355632636,-1.02
158965.424,369373577,355632636,-1.4
159065.424,369373578,355632636,-1.52
159165.424,369373578,355632636,-1.21
159265.424,369373579,355632636,-0.74
159365.424,369373579,355632636,-0.84
159465.424,369373580,355632636,-1.23
159565.424,369373580,355632636,-1.24
159665.424,369373579,355632636,-0.86
159765.424,369373579,355632636,-0.91
159865.424,369373579,355632636,-1.13
159965.424,369373579,355632636,-1.08
160065.424,369373579,355632636,-0.9
160165.424,369373579,355632636,-1
160265.424,369373578,355632636,-0.85
160365.424,369373578,355632636,-0.67
160465.424,369373578,355632635,-0.87
160565.424,369373578,355632635,-0.98
160665.424,369373579,355632635,-1.12
160765.424,369373579,355632635,-1.17
160865.424,369373579,355632635,-1.13
160965.424,369373579,355632635,-1.06
161065.424,369373579,355632635,-1.07
161165.424,369373579,355632635,-1.09
161265.424,369373579,355632634,-0.91
161365.424,369373579,355632634,-0.85
161465.424,369373578,355632633,-1.11
161565.424,369373578,355632633,-1.24
161665.424,369373578,355632633,-1.23
161765.424,369373578,355632633,-1.31
161865.424,369373577,355632632,-1.27
161965.424,369373577,355632632,-1.11
162065.424,369373577,355632632,-1.14
162165.424,369373577,355632632,-1.27
162265.424,369373576,355632632,-1.4
162365.424,369373576,355632632,-1.31
162465.424,369373576,355632632,-1.13
162565.424,369373576,355632632,-1.1
162665.424,369373577,355632632,-1.28
162765.424,369373577,355632632,-1.25
162865.424,369373578,355632633,-1.09
162965.424,369373578,355632633,-1.18
163065.424,369373578,355632632,-1.23
163165.424,369373578,355632632,-1.09
163265.424,369373578,355632632,-0.97
163365.424,369373578,355632632,-1.13
163465.424,369373578,355632632,-1.19
163565.424,369373578,355632632,-1.02
163665.424,369373577,355632631,-0.63
163765.424,369373577,355632631,-0.89
163865.424,369373577,355632630,-1.48
163965.424,369373577,355632630,-1.41
164065.424,369373577,355632629,-1.05
164165.424,369373577,355632629,-0.88
164265.424,369373577,355632628,-0.75
164365.424,369373577,355632628,-0.86
164465.424,369373578,355632628,-1.16
164565.424,369373578,355632628,-1.25
