timestamp(ms),GPS[0].Lat,GPS[0].Lng,ATT.Roll,AHR2.Yaw,GPS[0].Spd
174284.687,NaN,NaN,-0.46,205.77,NaN
174384.687,NaN,NaN,-1.09,201.34,NaN
174484.687,369374005,355632722,-0.95,195.85,0.1196327731013298
174584.687,369374005,355632722,-0.21999999999999992,193.22,0.1196327731013298
174684.687,369374006,355632725,1.19,190.51,0.224198579788208
174784.687,369374006,355632725,1.71,189.4,0.224198579788208
174884.687,369374006,355632724,1.3,188.85,0.053907327353954315
174984.687,369374006,355632724,0.59,188.97,0.053907327353954315
175084.687,369374004,355632724,-0.26,189.31,0.053366657346487045
175184.687,369374004,355632724,-0.25,189.49,0.053366657346487045
175284.687,369374006,355632724,0.45000000000000007,189.66,0.12050726264715195
175384.687,369374006,355632724,0.98,189.67,0.12050726264715195
175484.687,369374005,355632724,1.29,189.66,0.013601470738649368
175584.687,369374005,355632724,1.22,189.58,0.013601470738649368
175684.687,369374005,355632725,0.82,189.38,0.03701351210474968
175784.687,369374005,355632725,0.5,189.3,0.03701351210474968
175884.687,369374005,355632725,0.35,189.18,0.04464302957057953
175984.687,369374005,355632725,0.56,189.18,0.04464302957057953
176084.687,369374004,355632725,0.81,189.57,0.026248810812830925
176184.687,369374004,355632725,0.82,189.88,0.026248810812830925
176284.687,369374004,355632725,0.84,190.16,0.022090723738074303
176384.687,369374004,355632725,0.97,190.24,0.022090723738074303
176484.687,369374002,355632724,1.2,190.42,0.052009616047143936
176584.687,369374002,355632724,1.36,190.68,0.052009616047143936
176684.687,369374003,355632725,1.37,191.14,0.10400000214576721
176784.687,369374003,355632725,1.31,191.3,0.10400000214576721
176884.687,369374003,355632725,1.38,191.38,0.04459820687770843
176984.687,369374003,355632725,1.56,191.39,0.04459820687770843
177084.687,369374002,355632725,1.57,191.44,0.05316013842821121
177184.687,369374002,355632725,1.56,191.53,0.05316013842821121
177284.687,369374004,355632724,1.54,191.59,0.20747290551662445
177384.687,369374004,355632724,1.56,191.58,0.20747290551662445
177484.687,369374000,355632725,1.64,191.62,0.147105410695076
177584.687,369374000,355632725,1.61,191.68,0.147105410695076
177684.687,369374001,355632725,1.41,191.69,0.11485643684864044
177784.687,369374001,355632725,1.32,191.62,0.11485643684864044
177884.687,369374003,355632725,1.12,191.45,0.03801315650343895
177984.687,369374003,355632725,0.97,191.35,0.03801315650343895
178084.687,369374002,355632724,0.91,191.26,0.07021396607160568
178184.687,369374002,355632724,1,191.29,0.07021396607160568
178284.687,369374002,355632724,1.25,191.42,0.04623851552605629
178384.687,369374002,355632724,1.35,191.54,0.04623851552605629
178484.687,369374002,355632724,1.3,191.69,0.0516236387193203
178584.687,369374002,355632724,1.17,191.69,0.0516236387193203
178684.687,369374002,355632725,1.03,191.59,0.06303174048662186
178784.687,369374002,355632725,0.95,191.52,0.06303174048662186
178884.687,369374002,355632725,0.85,191.46,0.01860107667744159
178984.687,369374002,355632725,0.81,191.49,0.01860107667744159
179084.687,369374002,355632724,1.01,191.62,0.07616429775953293
179184.687,369374002,355632724,1.54,191.79,0.07616429775953293
179284.687,369374002,355632724,2.27,192.28,0.01664331741631031
179384.687,369374002,355632724,2.1,192.7,0.01664331741631031
179484.687,369374002,355632724,1.65,192.9,0.08500587940216064
179584.687,369374002,355632724,1.52,192.61,0.08500587940216064
179684.687,369374003,355632724,1.08,191.99,0.014764823950827122
179784.687,369374003,355632724,0.55,191.61,0.014764823950827122
179884.687,369374004,355632723,0.06,191.15,0.04827007278800011
179984.687,369374004,355632723,0.17,191,0.04827007278800011
180084.687,369374004,355632722,0.52,191.19,0.09347192943096161
180184.687,369374004,355632722,0.67,191.59,0.09347192943096161
180284.687,369374006,355632724,1,192.14,0.015811389312148094
180384.687,369374006,355632724,1.37,192.33,0.015811389312148094
180484.687,369374006,355632725,1.68,192.58,0.09454099833965302
180584.687,369374006,355632725,1.61,192.73,0.09454099833965302
180684.687,369374006,355632726,1.38,192.78,0.20800241827964783
180784.687,369374006,355632726,1.48,192.67,0.20800241827964783
180884.687,369374006,355632727,1.85,192.5,0.02828427217900753
180984.687,369374006,355632727,1.88,192.55,0.02828427217900753
181084.687,369374005,355632726,1.53,192.79,0.05675385892391205
181184.687,369374005,355632726,1.61,192.78,0.05675385892391205
181284.687,369374005,355632725,1.85,192.63,0.06806614249944687
181384.687,369374005,355632725,2.24,192.66,0.06806614249944687
181484.687,369374008,355632729,1.63,193.24,0.12175796180963516
181584.687,369374008,355632729,0.98,193.44,0.12175796180963516
181684.687,369374004,355632726,-0.75,193.25,0.0806225836277008
181784.687,369374004,355632726,-1.48,192.98,0.0806225836277008
181884.687,369374005,355632725,-1.73,192.5,0.20856894552707672
181984.687,369374005,355632725,-1.11,192.33,0.20856894552707672
182084.687,369374006,355632727,0.19,192.45,0.047801677137613297
182184.687,369374006,355632727,0.58,192.78,0.047801677137613297
182284.687,369374007,355632727,0.56,193.34,0.04002499207854271
182384.687,369374007,355632727,0.18,193.58,0.04002499207854271
182484.687,369374007,355632727,-0.13,193.52,0.049648769199848175
182584.687,369374007,355632727,-0.3,193.11,0.049648769199848175
182684.687,369374006,355632728,-0.42,192.46,0.13507406413555145
182784.687,369374006,355632728,-0.62,192.12,0.13507406413555145
182884.687,369374006,355632728,-0.78,191.85,0.12184006720781326
182984.687,369374006,355632728,-0.68,191.93,0.12184006720781326
183084.687,369374007,355632727,-0.81,192.31,0.12935610115528107
183184.687,369374007,355632727,-0.65,192.62,0.12935610115528107
183284.687,369374008,355632727,0.27999999999999997,193.06,0.1696643978357315
183384.687,369374008,355632727,0.86,193.36,0.1696643978357315
183484.687,369374007,355632728,1.13,193.85,0.030000001192092896
183584.687,369374007,355632728,1.03,194.05,0.030000001192092896
183684.687,369374002,355632728,0.9,193.9,0.14800676703453064
183784.687,369374002,355632728,0.82,193.68,0.14800676703453064
183884.687,369374004,355632727,0.54,193.47,0.03801315650343895
183984.687,369374004,355632727,0.34,193.45,0.03801315650343895
184084.687,369374004,355632725,0.27,193.47,0.014317820779979229
184184.687,369374004,355632725,0.31,193.47,0.014317820779979229
184284.687,369374005,355632725,0.35,193.48,0.029966648668050766
184384.687,369374005,355632725,0.34,193.49,0.029966648668050766
184484.687,369374007,355632725,0.42,193.56,0.0652533546090126
184584.687,369374007,355632725,0.68,193.24,0.0652533546090126
184684.687,369374006,355632725,0.7,192.7,0.12461942434310913
184784.687,369374006,355632725,0.42,192.33,0.12461942434310913
184884.687,369374007,355632724,-0.13,191.65,0.13524793088436127
184984.687,369374007,355632724,-0.51,191.32,0.13524793088436127
185084.687,369374006,355632725,-0.86,191.08,0.04632493853569031
185184.687,369374006,355632725,-0.75,191.17,0.04632493853569031
185284.687,369374007,355632725,-0.020000000000000018,191.59,0.07218033075332642
185384.687,369374007,355632725,0.78,191.8,0.07218033075332642
185484.687,369374006,355632724,2.04,191.55,0.08668333292007446
185584.687,369374006,355632724,2.24,191.35,0.08668333292007446
185684.687,369374006,355632725,1.81,190.96,0.010816654190421104
185784.687,369374006,355632725,1.32,190.46,0.010816654190421104
185884.687,369374007,355632725,0.44,189.64,0.029529647901654243
185984.687,369374007,355632725,-0.030000000000000027,189.21,0.029529647901654243
186084.687,369374006,355632725,-0.24,188.93,0.07558439671993256
186184.687,369374006,355632725,-0.21,188.95,0.07558439671993256
186284.687,369374007,355632725,-0.1,189.4,0.08292768150568008
186384.687,369374007,355632725,-0.020000000000000004,189.96,0.08292768150568008
186484.687,369374006,355632725,0.57,190.49,0.05830952152609825
186584.687,369374006,355632725,0.98,190.58,0.05830952152609825
186684.687,369374006,355632726,1.08,190.55,0.08184131979942322
186784.687,369374006,355632726,0.82,190.5,0.08184131979942322
186884.687,369374008,355632725,0.5,190.35,0.107703298330307
186984.687,369374008,355632725,0.5,190.22,0.107703298330307
187084.687,369374008,355632725,0.49,190.19,0.09538344293832779
187184.687,369374008,355632725,0.42,190.27,0.09538344293832779
187284.687,369374009,355632725,0.52,190.39,0.06902898102998734
187384.687,369374009,355632725,0.65,190.43,0.06902898102998734
187484.687,369374005,355632725,0.74,190.52,0.07963039726018906
187584.687,369374005,355632725,0.63,190.6,0.07963039726018906
187684.687,369374006,355632724,0.48,190.59,0.0972522497177124
187784.687,369374006,355632724,0.51,190.53,0.0972522497177124
187884.687,369374005,355632723,0.58,190.49,0.030016662552952766
187984.687,369374005,355632723,0.74,190.55,0.030016662552952766
188084.687,369374004,355632723,1.21,190.81,0.024041632190346718
188184.687,369374004,355632723,1.24,191.04,0.024041632190346718
188284.687,369374005,355632722,1.13,191.13,0.032280027866363525
188384.687,369374005,355632722,1.1,190.99,0.032280027866363525
188484.687,369374006,355632723,1.07,190.78,0.1028250977396965
188584.687,369374006,355632723,1.12,190.82,0.1028250977396965
188684.687,369374005,355632723,1.24,191.02,0.0643816813826561
188784.687,369374005,355632723,1.32,191.16,0.0643816813826561
188884.687,369374005,355632723,1.33,191.2,0.06171710044145584
188984.687,369374005,355632723,1.24,191.14,0.06171710044145584
189084.687,369374005,355632723,0.93,190.98,0.07638063281774521
189184.687,369374005,355632723,0.71,190.87,0.07638063281774521
189284.687,369374006,355632723,0.64,190.77,0.05008992180228233
189384.687,369374006,355632723,0.71,190.79,0.05008992180228233
189484.687,369374007,355632723,0.8,190.97,0.07244998961687088
189584.687,369374007,355632723,0.91,191.1,0.07244998961687088
189684.687,369374006,355632724,1.03,191.18,0.08895505219697952
189784.687,369374006,355632724,1.02,191.16,0.08895505219697952
189884.687,369374005,355632723,0.99,190.99,0.010816654190421104
189984.687,369374005,355632723,0.94,190.92,0.010816654190421104
190084.687,369374005,355632723,0.79,190.98,0.0255538672208786
190184.687,369374005,355632723,0.68,190.98,0.0255538672208786
190284.687,369374006,355632723,0.37,190.85,0.026305893436074257
190384.687,369374006,355632723,0.48,190.73,0.026305893436074257
190484.687,369374006,355632723,1.4,190.87,0.044721364974975586
190584.687,369374006,355632723,1.99,191.27,0.044721364974975586
