timestamp(ms),GPS[0].Lat,GPS[0].Lng,ATT.Roll
335955.219,398177909,301202360,3.18
336055.219,398177910,301202361,3.17
336155.219,398177910,301202361,3.19
336255.219,398177910,301202361,3.19
336355.219,398177910,301202361,3.17
336455.219,398177910,301202361,3.17
336555.219,398177910,301202361,3.17
336655.219,398177910,301202361,3.19
336755.219,398177910,301202361,3.18
336855.219,398177911,301202361,3.17
336955.219,398177911,301202361,3.15
337055.219,398177912,301202362,3.16
337155.219,398177912,301202362,3.19
337255.219,398177912,301202362,3.18
337355.219,398177912,301202362,3.15
337455.219,398177912,301202362,3.16
337555.219,398177912,301202362,3.19
337655.219,398177912,301202363,3.17
337755.219,398177912,301202363,3.16
337855.219,398177912,301202363,3.21
337955.219,398177912,301202363,3.23
338055.219,398177913,301202363,3.22
338155.219,398177913,301202363,3.23
338255.219,398177913,301202363,3.23
338355.219,398177913,301202363,3.22
338455.219,398177913,301202363,3.24
338555.219,398177913,301202363,3.23
338655.219,398177913,301202363,3.18
338755.219,398177913,301202363,3.19
338855.219,398177913,301202364,3.21
338955.219,398177913,301202364,3.19
339055.219,398177912,301202364,3.17
339155.219,398177912,301202364,3.18
339255.219,398177912,301202364,3.22
339355.219,398177912,301202364,3.24
339455.219,398177912,301202364,3.19
339555.219,398177912,301202364,3.17
339655.219,398177912,301202364,3.2
339755.219,398177911,301202364,3.2
339855.219,398177911,301202364,3.19
339955.219,398177912,301202363,3.19
340055.219,398177912,301202363,3.18
340155.219,398177912,301202363,3.19
340255.219,398177912,301202363,3.19
340355.219,398177912,301202363,3.17
340455.219,398177912,301202363,3.18
340555.219,398177912,301202363,3.19
340655.219,398177912,301202363,3.22
340755.219,398177912,301202363,3.22
340855.219,398177913,301202363,3.19
340955.219,398177913,301202363,3.2
341055.219,398177913,301202362,3.24
341155.219,398177913,301202362,3.22
341255.219,398177912,301202361,3.2
341355.219,398177912,301202361,3.21
341455.219,398177912,301202361,3.21
341555.219,398177912,301202360,3.21
341655.219,398177913,301202360,3.21
341755.219,398177913,301202360,3.18
341855.219,398177913,301202360,3.19
341955.219,398177913,301202360,3.2
342055.219,398177914,301202360,3.16
342155.219,398177914,301202360,3.17
342255.219,398177915,301202360,3.18
342355.219,398177915,301202360,3.19
342455.219,398177915,301202360,3.19
342555.219,398177915,301202360,3.19
342655.219,398177915,301202361,3.15
342755.219,398177915,301202361,3.15
342855.219,398177916,301202362,3.16
342955.219,398177916,301202362,3.18
343055.219,398177916,301202362,3.2
343155.219,398177916,301202363,3.14
343255.219,398177916,301202363,3.17
343355.219,398177917,301202363,3.22
343455.219,398177917,301202363,3.19
343555.219,398177917,301202363,3.2
343655.219,398177918,301202362,3.26
343755.219,398177918,301202362,3.24
343855.219,398177918,301202362,3.23
343955.219,398177918,301202361,3.28
344055.219,398177918,301202361,3.3
344155.219,398177919,301202360,3.35
344255.219,398177919,301202359,3.32
344355.219,398177919,301202359,3.31
344455.219,398177919,301202359,3.25
344555.219,398177920,301202358,3.17
344655.219,398177921,301202356,3.24
344755.219,398177921,301202356,3.25
344855.219,398177921,301202356,3.19
344955.219,398177921,301202356,3.14
345055.219,398177921,301202356,3.16
345155.219,398177921,301202356,3.16
345255.219,398177921,301202354,3.17
345355.219,398177921,301202354,3.17
345455.219,398177921,301202354,3.14
345555.219,398177921,301202354,3.15
345655.219,398177921,301202354,3.18
345755.219,398177921,301202354,3.17
345855.219,398177921,301202354,3.15
345955.219,398177921,301202354,3.14
346055.219,398177921,301202354,3.15
346155.219,398177921,301202354,3.14
346255.219,398177921,301202355,3.16
346355.219,398177921,301202355,3.15
346455.219,398177921,301202355,3.14
346555.219,398177922,301202355,3.16
346655.219,398177922,301202355,3.17
346755.219,398177922,301202355,3.18
346855.219,398177922,301202355,3.18
346955.219,398177922,301202355,3.21
347055.219,398177922,301202355,3.18
347155.219,398177922,301202355,3.14
347255.219,398177923,301202355,3.17
347355.219,398177923,301202355,3.16
347455.219,398177923,301202355,3.13
347555.219,398177923,301202355,3.15
347655.219,398177924,301202356,3.18
347755.219,398177924,301202356,3.15
347855.219,398177923,301202357,3.19
347955.219,398177923,301202357,3.21
348055.219,398177923,301202358,3.17
348155.219,398177923,301202358,3.19
348255.219,398177923,301202359,3.21
348355.219,398177923,301202359,3.17
348455.219,398177923,301202359,3.16
348555.219,398177923,301202360,3.19
348655.219,398177923,301202359,3.17
348755.219,398177923,301202359,3.17
348855.219,398177923,301202359,3.18
348955.219,398177923,301202359,3.17
349055.219,398177923,301202358,3.18
349155.219,398177923,301202358,3.18
349255.219,398177923,301202358,3.15
349355.219,398177923,301202358,3.17
349455.219,398177923,301202358,3.17
349555.219,398177923,301202358,3.15
349655.219,398177923,301202357,3.13
349755.219,398177923,301202357,3.14
349855.219,398177923,301202357,3.13
349955.219,398177923,301202357,3.15
350055.219,398177923,301202357,3.16
350155.219,398177923,301202357,3.14
350255.219,398177923,301202358,3.15
350355.219,398177923,301202358,3.16
350455.219,398177923,301202358,3.17
350555.219,398177923,301202358,3.15
350655.219,398177924,301202356,3.13
350755.219,398177924,301202356,3.14
350855.219,398177924,301202356,3.17
350955.219,398177924,301202356,3.15
351055.219,398177925,301202357,3.13
351155.219,398177925,301202357,3.13
351255.219,398177925,301202356,3.15
351355.219,398177925,301202356,3.17
351455.219,398177926,301202357,3.17
351555.219,398177926,301202357,3.15
351655.219,398177926,301202357,3.14
351755.219,398177926,301202357,3.13
351855.219,398177926,301202356,3.12
351955.219,398177926,301202356,3.13
352055.219,398177926,301202357,3.15
352155.219,398177926,301202357,3.13
352255.219,398177926,301202358,3.09
352355.219,398177926,301202358,3.09
352455.219,398177926,301202359,3.11
352555.219,398177926,301202359,3.12
352655.219,398177926,301202359,3.15
352755.219,398177926,301202359,3.15
352855.219,398177925,301202360,3.13
352955.219,398177925,301202360,3.17
353055.219,398177925,301202361,3.16
353155.219,398177925,301202361,3.11
353255.219,398177925,301202362,3.12
353355.219,398177925,301202362,3.18
353455.219,398177926,301202356,3.17
353555.219,398177926,301202356,3.16
353655.219,398177926,301202357,3.15
353755.219,398177926,301202357,3.14
353855.219,398177926,301202358,3.16
353955.219,398177926,301202358,3.15
354055.219,398177926,301202358,3.06
354155.219,398177927,301202356,2.99
354255.219,398177927,301202355,3.06
354355.219,398177927,301202355,3
354455.219,398177927,301202355,3
354555.219,398177927,301202354,3.13
354655.219,398177927,301202354,3.09
354755.219,398177927,301202354,3.01
354855.219,398177927,301202354,3.14
354955.219,398177927,301202354,3.16
355055.219,398177927,301202354,2.99
355155.219,398177927,301202354,2.91
355255.219,398177927,301202354,3
355355.219,398177926,301202355,2.93
355455.219,398177926,301202355,2.6
355555.219,398177922,301202359,2.49
355655.219,398177922,301202359,1.49
355755.219,398177922,301202359,1.09
355855.219,398177918,301202363,2.48
355955.219,398177918,301202363,2.7
356055.219,398177918,301202363,1.3
356155.219,398177913,301202366,1.01
356255.219,398177910,301202369,1.23
356355.219,398177910,301202369,1.08
356455.219,398177910,301202369,0.97
356555.219,398177908,301202369,1.28
356655.219,398177908,301202369,1.24
356755.219,398177908,301202369,0.95
356855.219,398177909,301202369,0.68
356955.219,398177909,301202369,0.67
357055.219,398177909,301202370,0.78
357155.219,398177909,301202370,0.9
357255.219,398177909,301202370,1.01
357355.219,398177909,301202370,0.99
357455.219,398177909,301202370,0.96
357555.219,398177908,301202371,0.92
357655.219,398177908,301202371,0.92
357755.219,398177908,301202371,0.97
357855.219,398177908,301202371,1
357955.219,398177908,301202371,0.98
358055.219,398177908,301202371,0.98
358155.219,398177908,301202371,0.97
358255.219,398177908,301202372,1.01
358355.219,398177908,301202372,1.02
358455.219,398177908,301202372,1.01
358555.219,398177907,301202374,1.01
358655.219,398177907,301202374,1
358755.219,398177907,301202374,1
358855.219,398177907,301202375,1.03
358955.219,398177907,301202375,1.04
359055.219,398177907,301202375,1.02
359155.219,398177907,301202375,1.02
359255.219,398177907,301202376,1
359355.219,398177907,301202376,1.01
359455.219,398177907,301202376,1.03
359555.219,398177907,301202376,1.03
359655.219,398177907,301202376,0.99
359755.219,398177906,301202376,1.01
359855.219,398177906,301202376,0.98
359955.219,398177906,301202376,0.96
360055.219,398177906,301202376,0.97
360155.219,398177906,301202375,1
360255.219,398177906,301202374,1
360355.219,398177906,301202374,1
360455.219,398177906,301202374,1
360555.219,398177906,301202374,1
360655.219,398177905,301202373,1.01
360755.219,398177905,301202373,1.03
360855.219,398177905,301202373,1.04
360955.219,398177904,301202373,1.03
361055.219,398177904,301202373,1.04
361155.219,398177904,301202373,1.03
361255.219,398177903,301202373,1.03
361355.219,398177903,301202373,1.02
361455.219,398177903,301202373,1.03
361555.219,398177903,301202373,1.06
361655.219,398177903,301202373,1.05
361755.219,398177903,301202373,1.02
361855.219,398177903,301202373,1.04
361955.219,398177902,301202374,1.05
362055.219,398177902,301202374,1
362155.219,398177902,301202374,1.02
362255.219,398177901,301202376,1.04
362355.219,398177901,301202376,0.98
362455.219,398177901,301202376,0.98
362555.219,398177901,301202376,1.04
362655.219,398177901,301202376,1
362755.219,398177901,301202376,1.01
362855.219,398177901,301202376,1.09
362955.219,398177901,301202376,1.07
363055.219,398177901,301202376,1.11
363155.219,398177900,301202376,1.16
363255.219,398177900,301202377,1.11
363355.219,398177900,301202377,1.09
363455.219,398177900,301202377,1.15
363555.219,398177900,301202377,1.14
363655.219,398177899,301202378,1.09
363755.219,398177899,301202378,1.09
363855.219,398177899,301202378,1.07
363955.219,398177899,301202379,1.06
364055.219,398177899,301202379,1.08
364155.219,398177899,301202379,1.08
364255.219,398177899,301202379,1.09
364355.219,398177899,301202379,1.1
364455.219,398177899,301202379,1.11
364555.219,398177899,301202379,1.1
364655.219,398177899,301202379,1.1
364755.219,398177899,301202379,1.09
364855.219,398177899,301202378,1.09
364955.219,398177899,301202378,1.11
365055.219,398177899,301202378,1.15
365155.219,398177899,301202378,1.17
365255.219,398177898,301202378,1.17
365355.219,398177898,301202378,1.18
365455.219,398177898,301202378,1.2
365555.219,398177897,301202377,1.19
365655.219,398177897,301202377,1.18
365755.219,398177897,301202377,1.18
365855.219,398177897,301202377,1.17
365955.219,398177897,301202377,1.16
366055.219,398177896,301202378,1.17
366155.219,398177896,301202378,1.15
366255.219,398177896,301202379,1.1
366355.219,398177896,301202379,1.12
366455.219,398177896,301202379,1.18
366555.219,398177895,301202378,1.19
366655.219,398177895,301202378,1.14
366755.219,398177895,301202378,1.17
366855.219,398177895,301202378,1.21
366955.219,398177895,301202378,1.21
367055.219,398177895,301202379,1.27
367155.219,398177895,301202379,1.29
367255.219,398177895,301202378,1.24
367355.219,398177895,301202378,1.24
367455.219,398177896,301202377,1.27
367555.219,398177896,301202377,1.26
367655.219,398177895,301202377,1.24
367755.219,398177895,301202377,1.24
367855.219,398177894,301202378,1.24
367955.219,398177894,301202378,1.22
368055.219,398177894,301202378,1.19
368155.219,398177894,301202378,1.2
368255.219,398177894,301202377,1.24
368355.219,398177894,301202377,1.22
368455.219,398177894,301202377,1.2
368555.219,398177894,301202376,1.19
368655.219,398177892,301202377,1.21
368755.219,398177892,301202377,1.18
368855.219,398177891,301202379,1.1
368955.219,398177891,301202379,1.13
369055.219,398177890,301202380,1.19
369155.219,398177890,301202380,1.18
369255.219,398177888,301202381,1.17
369355.219,398177888,301202381,1.18
369455.219,398177887,301202382,1.15
369555.219,398177887,301202382,1.13
369655.219,398177887,301202381,1.17
369755.219,398177887,301202381,1.16
369855.219,398177886,301202379,1.15
369955.219,398177886,301202379,1.16
370055.219,398177884,301202380,1.19
370155.219,398177884,301202380,1.22
370255.219,398177883,301202381,1.21
370355.219,398177883,301202381,1.15
370455.219,398177883,301202381,1.15
370555.219,398177881,301202383,1.13
370655.219,398177881,301202383,1.07
370755.219,398177880,301202384,1.09
370855.219,398177880,301202384,1.14
370955.219,398177879,301202385,1.12
371055.219,398177877,301202386,1.08
371155.219,398177877,301202386,1.07
371255.219,398177877,301202386,1.05
371355.219,398177876,301202387,1.06
371455.219,398177876,301202387,1.06
371555.219,398177876,301202387,1.01
371655.219,398177875,301202388,1.05
371755.219,398177875,301202388,1.1
371855.219,398177875,301202388,1.12
371955.219,398177874,301202390,1.22
372055.219,398177873,301202391,1.3
372155.219,398177873,301202391,1.26
372255.219,398177873,301202391,1.23
372355.219,398177873,301202392,1.24
372455.219,398177873,301202392,1.21
372555.219,398177873,301202392,1.19
372655.219,398177872,301202392,1.22
372755.219,398177872,301202392,1.28
372855.219,398177872,301202392,1.35
372955.219,398177871,301202394,1.33
373055.219,398177871,301202394,1.25
373155.219,398177871,301202394,1.24
373255.219,398177871,301202394,1.29
373355.219,398177871,301202396,1.3
373455.219,398177871,301202396,1.28
373555.219,398177870,301202397,1.26
373655.219,398177870,301202399,1.25
373755.219,398177870,301202399,1.25
373855.219,398177869,301202399,1.27
373955.219,398177869,301202399,1.31
374055.219,398177869,301202400,1.24
374155.219,398177869,301202400,1.09
374255.219,398177869,301202402,1.04
374355.219,398177869,301202402,1.17
374455.219,398177868,301202403,1.34
374555.219,398177868,301202403,1.34
374655.219,398177866,301202405,1.28
374755.219,398177866,301202405,1.29
374855.219,398177866,301202406,1.37
374955.219,398177866,301202406,1.36
375055.219,398177865,301202407,1.29
375155.219,398177865,301202407,1.29
375255.219,398177865,301202408,1.26
375355.219,398177865,301202408,1.26
375455.219,398177865,301202410,1.27
375555.219,398177865,301202410,1.28
375655.219,398177865,301202410,1.31
375755.219,398177865,301202410,1.3
375855.219,398177866,301202410,1.24
375955.219,398177866,301202410,1.29
376055.219,398177866,301202410,1.39
376155.219,398177866,301202410,1.29
376255.219,398177866,301202410,1.26
376355.219,398177866,301202410,1.3
376455.219,398177866,301202411,1.29
376555.219,398177866,301202411,1.23
376655.219,398177866,301202412,1.34
376755.219,398177866,301202412,1.35
376855.219,398177865,301202413,1.21
376955.219,398177865,301202413,1.15
377055.219,398177863,301202415,1.28
377155.219,398177863,301202415,1.31
377255.219,398177862,301202416,1.2
377355.219,398177862,301202416,1.19
377455.219,398177862,301202416,1.26
377555.219,398177862,301202417,1.28
377655.219,398177862,301202418,1.23
377755.219,398177862,301202418,1.24
377855.219,398177861,301202420,1.26
377955.219,398177861,301202420,1.21
378055.219,398177860,301202421,1.18
378155.219,398177860,301202421,1.33
378255.219,398177860,301202422,1.42
378355.219,398177860,301202422,1.33
378455.219,398177860,301202422,1.34
378555.219,398177859,301202423,1.35
378655.219,398177858,301202424,1.32
378755.219,398177858,301202424,1.37
378855.219,398177857,301202425,1.41
378955.219,398177857,301202425,1.36
379055.219,398177858,301202427,1.36
379155.219,398177858,301202427,1.36
379255.219,398177858,301202428,1.32
379355.219,398177858,301202428,1.35
379455.219,398177858,301202429,1.32
379555.219,398177858,301202429,1.3
379655.219,398177858,301202430,1.33
379755.219,398177858,301202430,1.33
379855.219,398177859,301202431,1.29
379955.219,398177859,301202431,1.3
380055.219,398177859,301202432,1.32
380155.219,398177859,301202432,1.31
380255.219,398177859,301202432,1.31
380355.219,398177859,301202432,1.31
380455.219,398177859,301202432,1.31
380555.219,398177858,301202433,1.31
380655.219,398177858,301202433,1.32
380755.219,398177858,301202433,1.31
380855.219,398177858,301202434,1.31
380955.219,398177858,301202434,1.33
381055.219,398177859,301202434,1.33
381155.219,398177859,301202434,1.33
381255.219,398177860,301202435,1.32
381355.219,398177860,301202435,1.33
381455.219,398177860,301202435,1.34
381555.219,398177860,301202436,1.34
381655.219,0,0,1.34
381755.219,0,0,1.33
381855.219,0,0,0
381955.219,0,0,0
382055.219,0,0,0
382155.219,0,0,0
382255.219,0,0,0
382355.219,0,0,0
382455.219,0,0,0
382555.219,0,0,0
382655.219,0,0,0
382755.219,0,0,0
382855.219,0,0,0
382955.219,0,0,0
383055.219,0,0,0
383155.219,0,0,0
383255.219,0,0,0
383355.219,0,0,0
383455.219,0,0,0
383555.219,0,0,0
383655.219,0,0,0
383755.219,0,0,0
383855.219,0,0,0
383955.219,0,0,0
384055.219,0,0,0
384155.219,0,0,0
384255.219,0,0,0
384355.219,0,0,0
384455.219,0,0,0
384555.219,0,0,0
384655.219,0,0,0
384755.219,0,0,0
384855.219,0,0,0
384955.219,0,0,0
385055.219,0,0,0
385155.219,0,0,0
385255.219,0,0,0
385355.219,0,0,0
385455.219,0,0,0
385555.219,0,0,0
385655.219,0,0,0
385755.219,0,0,0
385855.219,0,0,0
385955.219,0,0,0
386055.219,0,0,0
386155.219,0,0,0
386255.219,0,0,0
386355.219,0,0,0
386455.219,0,0,0
386555.219,0,0,0
386655.219,0,0,0
386755.219,0,0,0
386855.219,398177853,301202449,1.34
386955.219,398177853,301202449,1.35
387055.219,398177852,301202450,1.33
387155.219,398177852,301202450,1.33
387255.219,398177851,301202450,1.33
387355.219,398177851,301202450,1.33
387455.219,398177851,301202451,1.34
387555.219,398177851,301202451,1.34
387655.219,398177850,301202451,1.35
387755.219,398177850,301202451,1.34
387855.219,398177850,301202452,1.33
387955.219,398177850,301202452,1.33
388055.219,398177850,301202454,1.29
388155.219,398177850,301202454,1.32
388255.219,398177850,301202454,1.36
388355.219,398177850,301202454,1.35
388455.219,398177850,301202454,1.32
388555.219,398177850,301202455,1.32
388655.219,398177850,301202455,1.34
388755.219,398177850,301202455,1.32
388855.219,398177850,301202455,1.31
388955.219,398177850,301202455,1.34
389055.219,398177851,301202454,1.36
389155.219,398177851,301202454,1.36
389255.219,398177852,301202454,1.36
389355.219,398177852,301202454,1.38
389455.219,398177852,301202454,1.44
389555.219,398177852,301202455,1.42
389655.219,398177852,301202456,1.42
389755.219,398177852,301202456,1.5
389855.219,398177853,301202456,1.51
389955.219,398177853,301202456,1.49
390055.219,398177853,301202456,1.53
390155.219,398177853,301202456,1.45
390255.219,398177854,301202456,1.44
390355.219,398177854,301202456,1.46
390455.219,398177854,301202456,1.36
390555.219,398177852,301202459,1.31
390655.219,398177852,301202459,1.27
390755.219,398177852,301202459,1.23
390855.219,398177852,301202460,1.25
390955.219,398177852,301202460,1.27
391055.219,398177851,301202460,1.12
391155.219,398177851,301202460,1.03
391255.219,398177851,301202461,0.9
391355.219,398177851,301202461,0.73
391455.219,398177851,301202461,0.47
391555.219,398177844,301202465,0.34
391655.219,398177844,301202465,0.48
391755.219,398177844,301202465,0.74
391855.219,398177837,301202470,0.81
391955.219,398177837,301202470,0.76
392055.219,398177826,301202476,0.77
392155.219,398177826,301202476,0.52
392255.219,398177812,301202483,0.27
392355.219,398177812,301202483,0.5
392455.219,398177812,301202483,2.31
392555.219,398177796,301202487,3.09
392655.219,398177778,301202491,1.5899999999999999
392755.219,398177778,301202491,0.19999999999999996
392855.219,398177757,301202494,1.17
392955.219,398177757,301202494,2.37
393055.219,398177733,301202490,2.92
393155.219,398177733,301202490,1.73
393255.219,398177709,301202482,0.55
393355.219,398177709,301202482,0.14
393455.219,398177709,301202482,-0.25
393555.219,398177671,301202464,-0.45
393655.219,398177671,301202464,-1.72
393755.219,398177671,301202464,-1.41
393855.219,398177658,301202453,-0.85
393955.219,398177658,301202453,-1.32
394055.219,398177651,301202443,-1.02
394155.219,398177651,301202443,0.09000000000000002
394255.219,398177648,301202436,0.8
394355.219,398177648,301202436,0.51
394455.219,398177648,301202436,0.78
394555.219,398177645,301202432,1.06
394655.219,398177645,301202432,0.53
394755.219,398177645,301202432,0.12
394855.219,398177645,301202432,-0.029999999999999992
394955.219,398177646,301202432,-0.22
395055.219,398177646,301202432,-0.63
395155.219,398177646,301202432,-0.61
395255.219,398177646,301202432,-0.38
395355.219,398177647,301202431,-0.36
395455.219,398177647,301202431,-0.31
395555.219,398177647,301202431,-0.21
395655.219,398177647,301202431,-0.27
395755.219,398177647,301202431,-0.36
395855.219,398177645,301202430,-0.29
395955.219,398177645,301202430,-0.26
396055.219,398177645,301202430,-0.3
396155.219,398177644,301202430,-0.28
396255.219,398177644,301202430,-0.27
396355.219,398177644,301202430,-0.3
396455.219,398177644,301202430,-0.25
396555.219,398177644,301202430,-0.21
396655.219,398177644,301202430,-0.24
396755.219,398177644,301202430,-0.23
396855.219,398177643,301202429,-0.19
396955.219,398177643,301202429,-0.18
397055.219,398177643,301202429,-0.17
397155.219,398177642,301202427,-0.14
397255.219,398177642,301202427,-0.14
397355.219,398177641,301202425,-0.12
397455.219,398177641,301202425,-0.08
397555.219,398177641,301202424,-0.07
397655.219,398177641,301202424,-0.06
397755.219,398177641,301202424,-0.03
397855.219,398177641,301202424,-0.02
397955.219,398177640,301202423,-0.01
398055.219,398177639,301202421,0.010000000000000002
398155.219,398177639,301202421,0.02
398255.219,398177637,301202420,0.04
398355.219,398177637,301202420,0.06
398455.219,398177636,301202419,0.07
398555.219,398177636,301202419,0.08
398655.219,398177636,301202418,0.09
398755.219,398177636,301202418,0.1
398855.219,398177636,301202419,0.11
398955.219,398177636,301202419,0.11
399055.219,398177636,301202419,0.11
399155.219,398177636,301202419,0.13
399255.219,398177636,301202418,0.15
399355.219,398177636,301202418,0.15
399455.219,398177635,301202417,0.16
399555.219,398177635,301202417,0.18
399655.219,398177635,301202415,0.16
399755.219,398177635,301202415,0.14
399855.219,398177634,301202413,0.13
399955.219,398177634,301202413,0.13
400055.219,398177634,301202412,0.11
400155.219,398177634,301202412,0.14
400255.219,398177633,301202411,0.21
400355.219,398177633,301202411,0.21
400455.219,398177632,301202411,0.21
400555.219,398177632,301202411,0.21
400655.219,398177631,301202413,0.2
400755.219,398177631,301202413,0.21
400855.219,398177629,301202413,0.25
400955.219,398177629,301202413,0.26
401055.219,398177627,301202411,0.25
401155.219,398177627,301202411,0.27
401255.219,398177625,301202411,0.31
401355.219,398177625,301202411,0.3
401455.219,398177624,301202410,0.54
401555.219,398177624,301202410,0.82
401655.219,398177624,301202412,0.78
401755.219,398177624,301202412,0.59
401855.219,398177623,301202413,0.51
401955.219,398177623,301202413,0.57
402055.219,398177623,301202413,0.7
402155.219,398177623,301202413,0.84
402255.219,398177624,301202414,1.16
402355.219,398177624,301202414,1.23
402455.219,398177625,301202414,1.35
402555.219,398177625,301202414,1.39
402655.219,398177624,301202414,1.29
402755.219,398177624,301202414,1.2
402855.219,398177624,301202413,1.16
402955.219,398177624,301202413,1.2
403055.219,398177624,301202413,1.14
403155.219,398177624,301202413,1.11
403255.219,398177624,301202414,1.24
403355.219,398177624,301202414,1.35
403455.219,398177623,301202413,1.5
403555.219,398177623,301202413,1.52
403655.219,398177622,301202413,1.42
403755.219,398177622,301202413,1.32
403855.219,398177621,301202413,1.35
403955.219,398177621,301202413,1.49
404055.219,398177622,301202413,1.49
404155.219,398177622,301202413,1.37
404255.219,398177622,301202412,1.36
404355.219,398177622,301202412,1.35
404455.219,398177621,301202412,1.22
404555.219,398177621,301202412,1.21
404655.219,398177621,301202412,1.34
404755.219,398177621,301202412,1.4
404855.219,398177621,301202413,1.4
404955.219,398177621,301202413,1.33
405055.219,398177620,301202410,1.16
405155.219,398177620,301202410,1.01
405255.219,398177619,301202407,1.03
405355.219,398177619,301202407,1.13
405455.219,398177619,301202407,0.91
405555.219,398177620,301202406,0.81
405655.219,398177620,301202405,1.02
405755.219,398177620,301202405,1.13
405855.219,398177621,301202405,1.01
405955.219,398177621,301202405,0.81
406055.219,398177621,301202404,0.62
406155.219,398177621,301202404,0.62
406255.219,398177620,301202402,0.5
406355.219,398177620,301202402,0.36
406455.219,398177619,301202403,0.37
406555.219,398177619,301202403,0.46
406655.219,398177618,301202404,0.4
406755.219,398177618,301202404,0.28
406855.219,398177618,301202405,0.3
406955.219,398177618,301202405,0.39
407055.219,398177617,301202407,0.44
407155.219,398177617,301202407,0.45
407255.219,398177616,301202407,0.46
407355.219,398177616,301202407,0.43
407455.219,398177615,301202407,0.4
407555.219,398177615,301202407,0.44
407655.219,398177615,301202406,0.46
407755.219,398177615,301202406,0.43
407855.219,398177615,301202406,0.42
407955.219,398177615,301202406,0.43
408055.219,398177615,301202406,0.46
408155.219,398177615,301202406,0.48
408255.219,398177616,301202407,0.51
408355.219,398177616,301202407,0.5
408455.219,398177615,301202408,0.5
408555.219,398177615,301202408,0.52
408655.219,398177615,301202409,0.53
408755.219,398177615,301202409,0.53
408855.219,398177614,301202405,0.56
408955.219,398177614,301202405,0.56
409055.219,398177614,301202401,0.58
409155.219,398177614,301202401,0.59
409255.219,398177613,301202401,0.6
409355.219,398177613,301202401,0.6
409455.219,398177613,301202401,0.58
409555.219,398177613,301202401,0.58
409655.219,398177611,301202401,0.58
409755.219,398177611,301202401,0.58
409855.219,398177609,301202403,0.56
409955.219,398177609,301202403,0.55
410055.219,398177607,301202405,0.56
410155.219,398177607,301202405,0.57
410255.219,398177604,301202405,0.62
410355.219,398177604,301202405,0.66
410455.219,398177604,301202405,0.73
410555.219,398177604,301202407,0.73
410655.219,398177602,301202405,0.57
410755.219,398177602,301202405,0.54
410855.219,398177601,301202405,0.61
410955.219,398177601,301202405,0.6
411055.219,398177600,301202406,0.6
411155.219,398177600,301202406,0.63
411255.219,398177597,301202407,0.59
