timestamp(ms),GPS[0].Lat,GPS[0].Lng,ATT.Roll,AHR2.Yaw,GPS[0].Spd
461827.692,369373256,355633624,-0.39,183.49,0.09767292439937592
461927.692,369373256,355633624,-0.38,183.48,0.09767292439937592
462027.692,369373256,355633625,-0.34,183.44,0.08297590166330338
462127.692,369373256,355633625,-0.35,183.44,0.08297590166330338
462227.692,369373255,355633624,-0.38,183.45,0.10511898994445801
462327.692,369373255,355633624,-0.37,183.44,0.10511898994445801
462427.692,369373255,355633623,-0.34,183.43,0.011180341243743896
462527.692,369373255,355633623,-0.33,183.45,0.011180341243743896
462627.692,369373255,355633623,-0.35,183.46,0.1185116097331047
462727.692,369373255,355633623,-0.36,183.44,0.1185116097331047
462827.692,369373255,355633627,-0.35,183.41,0.013892443850636482
462927.692,369373255,355633627,-0.36,183.4,0.013892443850636482
463027.692,369373254,355633628,-0.37,183.41,0.007280109915882349
463127.692,369373254,355633628,-0.37,183.42,0.007280109915882349
463227.692,369373253,355633627,-0.35,183.41,0.06264982372522354
463327.692,369373253,355633627,-0.35,183.4,0.06264982372522354
463427.692,369373253,355633628,-0.36,183.41,0.04801041632890701
463527.692,369373253,355633628,-0.36,183.41,0.04801041632890701
463627.692,369373254,355633628,-0.34,183.4,0.03492850065231323
463727.692,369373254,355633628,-0.34,183.41,0.03492850065231323
463827.692,369373248,355633632,-0.36,183.43,0.10700467973947525
463927.692,369373248,355633632,-0.38,183.44,0.10700467973947525
464027.692,369373248,355633632,-0.39,183.44,0.06325346231460571
464127.692,369373248,355633632,-0.38,183.43,0.06325346231460571
464227.692,369373249,355633632,-0.36,183.44,0.05728001520037651
464327.692,369373249,355633632,-0.34,183.45,0.05728001520037651
464427.692,369373249,355633632,-0.32,183.45,0.06082763150334358
464527.692,369373249,355633632,-0.32,183.47,0.06082763150334358
464627.692,369373248,355633631,-0.33,183.53,0.04104875400662422
464727.692,369373248,355633631,-0.34,183.58,0.04104875400662422
464827.692,369373241,355633632,-0.34,183.62,0.047801677137613297
464927.692,369373241,355633632,-0.32,183.63,0.047801677137613297
465027.692,369373240,355633631,-0.3,183.66,0.020518286153674126
465127.692,369373240,355633631,-0.31,183.68,0.020518286153674126
465227.692,369373240,355633631,-0.32,183.68,0.03178049996495247
465327.692,369373240,355633631,-0.31,183.66,0.03178049996495247
465427.692,369373240,355633630,-0.28,183.65,0.06794115155935287
465527.692,369373240,355633630,-0.25,183.67,0.06794115155935287
465627.692,369373241,355633632,-0.24,183.68,0.07891768217086792
465727.692,369373241,355633632,-0.25,183.66,0.07891768217086792
465827.692,369373231,355633630,-0.26,183.64,0.059076227247714996
465927.692,369373231,355633630,-0.27,183.63,0.059076227247714996
466027.692,369373228,355633627,-0.26,183.64,0.0351141020655632
466127.692,369373228,355633627,-0.25,183.64,0.0351141020655632
466227.692,369373227,355633628,-0.24,183.62,0.027294687926769257
466327.692,369373227,355633628,-0.24,183.61,0.027294687926769257
466427.692,369373228,355633630,-0.26,183.61,0.0230867937207222
466527.692,369373228,355633630,-0.26,183.62,0.0230867937207222
466627.692,369373230,355633629,-0.25,183.62,0.07256032526493073
466727.692,369373230,355633629,-0.25,183.61,0.07256032526493073
466827.692,369373231,355633638,-0.26,183.6,0.07147027552127838
466927.692,369373231,355633638,-0.27,183.6,0.07147027552127838
467027.692,369373229,355633637,-0.28,183.61,0.015264337882399552
467127.692,369373229,355633637,-0.28,183.62,0.015264337882399552
467227.692,369373228,355633636,-0.28,183.64,0.15463829040527344
467327.692,369373228,355633636,-0.27,183.66,0.15463829040527344
467427.692,369373230,355633637,-0.26,183.68,0.11482595652341843
467527.692,369373230,355633637,-0.26,183.68,0.11482595652341843
467627.692,369373230,355633637,-0.28,183.7,0.0868849828839302
467727.692,369373230,355633637,-0.3,183.7,0.0868849828839302
467827.692,369373223,355633638,-0.32,183.69,0.019235385581851006
467927.692,369373223,355633638,-0.32,183.7,0.019235385581851006
468027.692,369373223,355633637,-0.33,183.69,0.033060550689697266
468127.692,369373223,355633637,-0.34,183.69,0.033060550689697266
468227.692,369373224,355633639,-0.33,183.69,0.13224220275878906
468327.692,369373224,355633639,-0.33,183.69,0.13224220275878906
468427.692,369373225,355633641,-0.33,183.69,0.032388269901275635
468527.692,369373225,355633641,-0.34,183.7,0.032388269901275635
468627.692,369373224,355633640,-0.33,183.69,0.07142128795385361
468727.692,369373224,355633640,-0.32,183.68,0.07142128795385361
468827.692,369373219,355633638,-0.32,183.68,0.1337946206331253
468927.692,369373219,355633638,-0.32,183.69,0.1337946206331253
469027.692,369373218,355633638,-0.32,183.69,0.08256512880325317
469127.692,369373218,355633638,-0.31,183.68,0.08256512880325317
469227.692,369373217,355633639,-0.31,183.69,0.05000000074505806
469327.692,369373217,355633639,-0.31,183.69,0.05000000074505806
469427.692,369373220,355633640,-0.31,183.67,0.12920139729976654
469527.692,369373220,355633640,-0.31,183.66,0.12920139729976654
469627.692,369373220,355633638,-0.31,183.67,0.07839005440473557
469727.692,369373220,355633638,-0.31,183.69,0.07839005440473557
469827.692,369373218,355633639,-0.31,183.69,0.04767599329352379
469927.692,369373218,355633639,-0.31,183.7,0.04767599329352379
470027.692,369373218,355633640,-0.31,183.71,0.14166158437728882
470127.692,369373218,355633640,-0.31,183.7,0.14166158437728882
470227.692,369373216,355633638,-0.31,183.71,0.1379927545785904
470327.692,369373216,355633638,-0.31,183.72,0.1379927545785904
470427.692,369373216,355633639,-0.31,183.74,0.04841487482190132
470527.692,369373216,355633639,-0.31,183.75,0.04841487482190132
470627.692,369373217,355633640,-0.31,183.74,0.07488658279180527
470727.692,369373217,355633640,-0.31,183.74,0.07488658279180527
470827.692,369373220,355633641,-0.3,183.75,0.06276942044496536
470927.692,369373220,355633641,-0.3,183.77,0.06276942044496536
471027.692,369373220,355633641,-0.3,183.79,0.05522681027650833
471127.692,369373220,355633641,-0.3,183.8,0.05522681027650833
471227.692,369373219,355633638,-0.3,183.81,0.10625441372394562
471327.692,369373219,355633638,-0.3,183.8,0.10625441372394562
471427.692,369373220,355633637,-0.3,183.79,0.03220248594880104
471527.692,369373220,355633637,-0.3,183.79,0.03220248594880104
471627.692,369373223,355633640,-0.3,183.79,0.13283449411392212
471727.692,369373223,355633640,-0.3,183.77,0.13283449411392212
471827.692,369373222,355633638,-0.24,183.88,0.03944616764783859
471927.692,369373222,355633638,-0.16,183.92,0.03944616764783859
472027.692,369373222,355633637,-0.08,183.93,0.03401470556855202
472127.692,369373222,355633637,-0.13,183.93,0.03401470556855202
472227.692,369373221,355633637,-0.24,183.99,0.02973213978111744
472327.692,369373221,355633637,-0.27,183.96,0.02973213978111744
472427.692,369373219,355633637,-0.24,183.79,0.06906519085168839
472527.692,369373219,355633637,-0.21,183.86,0.06906519085168839
472627.692,369373221,355633638,-0.2,183.84,0.07500000298023224
472727.692,369373221,355633638,-0.21,183.73,0.07500000298023224
