timestamp(ms),GPS[0].Lat,GPS[0].Lng,ATT.Roll,AHR2.Yaw,GPS[0].Spd
1003205.827,NaN,NaN,2.63,339.64,NaN
1003305.827,NaN,NaN,2.59,339.62,NaN
1003405.827,398170309,301207065,2.6,339.64,0.014212671667337418
1003505.827,398170309,301207065,2.64,339.67,0.014212671667337418
1003605.827,398170310,301207065,2.71,339.71,0.030675724148750305
1003705.827,398170310,301207065,2.74,339.74,0.030675724148750305
1003805.827,398170310,301207064,2.59,339.71,0.05215362459421158
1003905.827,398170310,301207064,2.55,339.63,0.05215362459421158
1004005.827,398170311,301207063,2.63,339.58,0.006082762498408556
1004105.827,398170311,301207063,2.64,339.66,0.006082762498408556
1004205.827,398170312,301207063,2.65,339.75,0.04477722942829132
1004305.827,398170312,301207063,2.71,339.72,0.04477722942829132
1004405.827,398170312,301207063,2.71,339.67,0.05921148881316185
1004505.827,398170312,301207063,2.63,339.68,0.05921148881316185
1004605.827,398170313,301207063,2.58,339.66,0.02408318966627121
1004705.827,398170313,301207063,2.62,339.63,0.02408318966627121
1004805.827,398170313,301207063,2.67,339.67,0.04939636215567589
1004905.827,398170313,301207063,2.68,339.73,0.04939636215567589
1005005.827,398170313,301207063,2.71,339.73,0.040459856390953064
1005105.827,398170313,301207063,2.7,339.69,0.040459856390953064
1005205.827,398170313,301207063,2.61,339.64,0.04623851552605629
1005305.827,398170313,301207063,2.56,339.62,0.04623851552605629
1005405.827,398170313,301207063,2.6,339.62,0.041109610348939896
1005505.827,398170313,301207063,2.67,339.66,0.041109610348939896
1005605.827,398170314,301207062,2.74,339.75,0.0450444221496582
1005705.827,398170314,301207062,2.76,339.77,0.0450444221496582
1005805.827,398170316,301207062,2.71,339.71,0.013341664336621761
1005905.827,398170316,301207062,2.65,339.66,0.013341664336621761
1006005.827,398170316,301207061,2.56,339.63,0.035468295216560364
1006105.827,398170316,301207061,2.55,339.62,0.035468295216560364
1006205.827,398170316,301207061,2.61,339.65,0.039000000804662704
1006305.827,398170316,301207061,2.64,339.68,0.039000000804662704
1006405.827,398170316,301207060,2.65,339.7,0.027202941477298737
1006505.827,398170316,301207060,2.64,339.68,0.027202941477298737
1006605.827,398170316,301207060,2.61,339.64,0.042720019817352295
1006705.827,398170316,301207060,2.59,339.64,0.042720019817352295
1006805.827,398170317,301207059,2.62,339.66,0.05186521261930466
1006905.827,398170317,301207059,2.66,339.68,0.05186521261930466
1007005.827,398170317,301207059,2.69,339.71,0.03634556755423546
1007105.827,398170317,301207059,2.68,339.71,0.03634556755423546
1007205.827,398170316,301207059,2.63,339.67,0.02332380972802639
1007305.827,398170316,301207059,2.6,339.65,0.02332380972802639
1007405.827,398170316,301207059,2.59,339.65,0.06425730139017105
1007505.827,398170316,301207059,2.62,339.66,0.06425730139017105
1007605.827,398170316,301207058,2.67,339.7,0.05307542160153389
1007705.827,398170316,301207058,2.68,339.71,0.05307542160153389
1007805.827,398170315,301207058,2.64,339.69,0.08200610429048538
1007905.827,398170315,301207058,2.6,339.66,0.08200610429048538
1008005.827,398170316,301207058,2.56,339.62,0.11086028069257736
1008105.827,398170316,301207058,2.56,339.63,0.11086028069257736
1008205.827,398170315,301207059,2.6,339.68,0.06800735741853714
1008305.827,398170315,301207059,2.63,339.71,0.06800735741853714
1008405.827,398170314,301207059,2.64,339.7,0.04103657230734825
1008505.827,398170314,301207059,2.62,339.68,0.04103657230734825
1008605.827,398170313,301207059,2.57,339.66,0.08700574934482574
1008705.827,398170313,301207059,2.55,339.65,0.08700574934482574
1008805.827,398170312,301207060,2.55,339.65,0.02385372295975685
1008905.827,398170312,301207060,2.59,339.66,0.02385372295975685
