timestamp(ms),GPS[0].Lat,GPS[0].Lng,ATT.Roll,AHR2.Yaw,GPS[0].Spd
128446.859,NaN,NaN,-0.11,99.38,NaN
128546.859,369373472,355632948,-0.24,99.37,0.0382099486887455
128646.859,369373472,355632948,-0.31,99.29,0.0382099486887455
128746.859,369373470,355632949,-0.12,99.18,0.09492102265357971
128846.859,369373468,355632948,0.11,99.11,0.04804164916276932
128946.859,369373468,355632948,0.11,99.16,0.04804164916276932
129046.859,369373468,355632948,0.08,99.41,0.017804494127631187
129146.859,369373468,355632948,0.2,99.34,0.017804494127631187
129246.859,369373469,355632947,0.3,98.97,0.03373425453901291
129346.859,369373469,355632947,0.16000000000000003,98.79,0.03373425453901291
129446.859,369373469,355632947,-0.03,98.63,0.03373425453901291
129546.859,369373469,355632948,-0.03,98.6,0.07629548013210297
129646.859,369373469,355632948,0,98.62,0.07629548013210297
129746.859,369373464,355632952,0.08,98.6,0.05954829975962639
129846.859,369373464,355632952,0.24,98.56,0.05954829975962639
129946.859,369373464,355632952,0.11,98.24,0.04973932355642319
130046.859,369373464,355632952,-0.29,97.8,0.03342154994606972
130146.859,369373464,355632952,-0.38,97.78,0.03342154994606972
130246.859,369373464,355632950,-0.09999999999999999,97.96,0.06649060547351837
130346.859,369373464,355632950,0.03,97.95,0.06649060547351837
130446.859,369373464,355632951,-0.08,97.92,0.01835756003856659
130546.859,369373464,355632951,-0.21,97.86,0.01835756003856659
130646.859,369373464,355632951,-0.17,97.73,0.01835756003856659
130746.859,369373460,355632953,-0.07,97.67,0.03769615292549133
130846.859,369373459,355632954,-0.16,97.62,0.04204759746789932
130946.859,369373459,355632954,-0.3,97.56,0.04204759746789932
131046.859,369373459,355632953,-0.28,97.46,0.03931920602917671
131146.859,369373459,355632953,-0.2,97.45,0.03931920602917671
131246.859,369373460,355632954,-0.2,97.44,0.041109610348939896
131346.859,369373460,355632954,-0.28,97.41,0.041109610348939896
131446.859,369373460,355632954,-0.35,97.38,0.041109610348939896
131546.859,369373460,355632954,-0.31,97.4,0.026419691741466522
131646.859,369373460,355632954,-0.2,97.37,0.026419691741466522
131746.859,369373456,355632957,-0.2,97.32,0.019416488707065582
131846.859,369373455,355632959,-0.23,97.28,0.02416609413921833
131946.859,369373455,355632959,-0.21,97.29,0.02416609413921833
132046.859,369373455,355632959,-0.13,97.43,0.03157530725002289
132146.859,369373455,355632959,-0.03,97.48,0.03157530725002289
132246.859,369373455,355632959,-0.09,97.34,0.03687817603349686
132346.859,369373455,355632959,-0.28,97.29,0.03687817603349686
132446.859,369373455,355632958,-0.33,97.14,0.05215362086892128
132546.859,369373455,355632958,-0.13,96.96,0.05215362086892128
132646.859,369373455,355632958,1.734723475976807e-18,97.08,0.05215362086892128
132746.859,369373451,355632960,-0.19,97.46,0.0298328697681427
132846.859,369373452,355632961,-0.75,97.97,0.05277310311794281
132946.859,369373452,355632961,-0.71,97.71,0.05277310311794281
133046.859,369373451,355632960,-0.28,97.19,0.10837435722351074
133146.859,369373451,355632960,-0.37,97.33,0.10837435722351074
133246.859,369373451,355632960,-0.84,97.7,0.04925444349646568
133346.859,369373451,355632960,-0.76,97.61,0.04925444349646568
133446.859,369373452,355632961,-0.27,97.32,0.10850346088409424
133546.859,369373452,355632961,-0.24,97.27,0.10850346088409424
133646.859,369373452,355632961,-0.71,97.31,0.10850346088409424
133746.859,369373448,355632967,-0.88,97.38,0.04816637933254242
133846.859,369373447,355632968,-0.42,97.24,0.1695317178964615
133946.859,369373447,355632968,-0.13,97.13,0.1695317178964615
134046.859,369373448,355632968,-0.39,97.19,0.06100000441074373
134146.859,369373448,355632968,-0.69,97.34,0.06100000441074373
134246.859,369373447,355632967,-0.56,97.29,0.03206244111061096
134346.859,369373447,355632967,-0.31,97.17,0.03206244111061096
134446.859,369373447,355632967,-0.46,97.29,0.03206244111061096
134546.859,369373445,355632966,-0.78,97.43,0.047010637819767
134646.859,369373442,355632969,-0.79,97.47,0.10183320194482803
134746.859,369373442,355632969,-0.43,97.41,0.10183320194482803
134846.859,369373443,355632972,-0.08,97.42,0.0477074459195137
